"dwc.scientificName","freq"
"Podothecus accipenserinus",18
"Polymixia lowei",18
"Ptychocheilus oregonensis",18
"Trinectes maculatus",18
"Barbus gananensis (pisciverous)",17
"Bathymaster signatus",17
"Bryconamericus -G-",17
"Canthigaster solandri",17
"Chaetodipterus faber",17
"Eopsetta jordani",17
"Esox niger",17
"Etheostoma euzonum",17
"Etheostoma flabellare lineolatum",17
"Garra dembeensis",17
"Glossogobius giuris",17
"Leptocottus armatus",17
"Membras martinica",17
"Photostomias guernei",17
"Pomacentridae",17
"Schistura rupecula",17
"Alosa chrysochloris",16
"Bryconamericus -A-",16
"Bryconamericus -C-",16
"Crenicichla lepidota",16
"Engraulis mordax",16
"Erimyzon sucetta",16
"Gymnotus carapo",16
"Hybopsis lineapunctata",16
"Notropis chalybaeus",16
"Noturus flavater",16
"Orthopristis chrysoptera",16
"Pareques umbrosus",16
"Pteronotropis signipinnis",16
"Syngnathus scovelli",16
"Trichomycterus sp.",16
"Urophycis regia",16
"Zenopsis conchifer",16
"Ariomma bondi",15
"Aspidoparia jaya",15
"Chagunius chagunio",15
"Etheostoma fusiforme",15
"Eucinostomus gula",15
"Fundulus blairae",15
"Fundulus lineolatus",15
"Gila bicolor",15
"Lepisosteus oculatus",15
"Lutjanus griseus",15
"Microgadus proximus",15
"Moxostoma congestum",15
"Noturus hildebrandi",15
"Oligocottus maculosus",15
"Percina cymatotaenia",15
"Pimelodella hasemani",15
"Poecilia sphenops",15
"Porichthys notatus",15
"Pristiapogon kallopterus",15
"Rhinecanthus aculeatus",15
"Sander vitreus x S. canadensis",15
"Schilbe intermedius",15
"Tyttocharax sp.",15
"Acanthurus lineatus",14
"Balistes capriscus",14
"Bryconamericus -D-",14
"Canthigaster janthinoptera",14
"Catostomus ardens",14
"Cephalopholis cruentata",14
"Chaetostoma dermorhynchum",14
"Chanda nama",14
"Cyprinodon sp.",14
"Devario devario",14
"Diplectrum formosum",14
"Erythrinus erythrinus",14
"Etheostoma camurum",14
"Etheostoma crossopterum",14
"Etheostoma olmstedi",14
"Etheostoma virgatum",14
"Fundulus kansae",14
"Garra sp. (quadrimaculata)",14
"Hatcheria macraei",14
"Hemigrammus -B-",14
"Heterandria formosa",14
"Hybopsis amnis",14
"Hypostomus sp.",14
"Lepophidium profundorum",14
"Mastacembelus armatus",14
"Melanostomias bartonbeani",14
"Melanotaenia splendida",14
"Morone mississippiensis",14
"Notropis ozarcanus",14
"Ophidion holbrooki",14
"Paralichthys lethostigma",14
"Poecilia sp.",14
"Pseudogramma polyacantha",14
"Rasbora daniconius",14
"Salarias fasciatus",14
"Salvelinus fontinalis",14
"Abudefduf sexfasciatus",13
"Acanthocobitis botia",13
"Antigonia capros",13
"Argyropelecus aculeatus",13
"Aspidoparia morar",13
"Balistoides conspicillum",13
"Barbus sp. (black hunch)",13
"Bryconamericus sp.",13
"Caranx crysos",13
"Centropristis philadelphica",13
"Ceratoscopelus maderensis",13
"Cetomimus sp.",13
"Chauliodus sloani",13
"Ctenochaetus striatus",13
"Cyprinella callistia",13
"Dasyloricaria filamentosa",13
"Enneacanthus gloriosus",13
"Esox americanus vermiculatus",13
"Etheostoma parvipinne",13
"Foetorepus goodenbeani",13
"Gobiosoma bosc",13
"Hybognathus hayi",13
"Ichthyomyzon fossor",13
"Ichthyomyzon gagei",13
"Lampetra aepyptera",13
"Lota lota",13
"Lycodes palearis",13
"Microstomus pacificus",13
"Notropis baileyi",13
"Notropis heterodon",13
"Notropis leuciodus",13
"Notropis photogenis",13
"Oncorhynchus clarki",13
"Percina uranidea",13
"Phoxinus eos",13
"Piabucina elongata",13
"Pomacentrus vaiuli",13
"Prionotus carolinus",13
"Prionotus tribulus",13
"Psettichthys melanostictus",13
"Puntius guganio",13
"Sebastolobus alascanus",13
"Semotilus corporalis",13
"Stenotomus chrysops",13
"Acanthocharax sp.",12
"Acanthostracion quadricornis",12
"Alepocephalus australis",12
"Ameiurus nebulosus",12
"Amphiprion ocellaris",12
"Andamia tetradactylus",12
"Antimora microlepis",12
"Apeltes quadracus",12
"Ariopsis felis",12
"Bairdiella chrysoura",12
"Barbus sp. (Zurki)",12
"Brevoortia patronus",12
"Bryozoichthys marjorius",12
"Caesio caerulaurea",12
"Catostomus plebeius",12
"Centropristis striata",12
"Cheilodipterus quinquelineatus",12
"Chrysiptera biocellata",12
"Coryphaenoides rupestris",12
"Craterocephalus honoriae",12
"Crenicichla sp.",12
"Ctenogobius boleosoma",12
"Cynoscion nothus",12
"Cyprinella lutrensis x C. venusta",12
"Cyprinella trichroistia",12
"Cyprinella venusta venusta",12
"Dascyllus aruanus",12
"Decapterus punctatus",12
"Dionda episcopa",12
"Fundulus majalis",12
"Garra makiensis",12
"Gila nigrescens",12
"Halichoeres hortulanus",12
"Helicolenus dactylopterus",12
"Hiodon tergisus",12
"Istiblennius edentulus",12
"Labeo boga",12
"Larimus fasciatus",12
"Lythrurus lirus",12
"Macrhybopsis tetranema",12
"Neolissochilus hexagonolepis",12
"Neotrygon kuhlii",12
"Notropis atrocaudalis",12
"Notropis micropteryx",12
"Ochmacanthus reinhardti",12
"Opisthonema oglinum",12
"Ostorhinchus nigrofasciatus",12
"Percichthys trucha",12
"Petromyzon marinus",12
"Phoxinus oreas",12
"Plectroglyphidodon lacrymatus",12
"Prionotus evolans",12
"Pseudobarbus burchelli",12
"Raja rhina",12
"Schistura sp.",12
"Scorpaenichthys marmoratus",12
"Sinilabeo dero",12
"Syacium papillosum",12
"Synagrops bellus",12
"Trachinocephalus myops",12
"Acanthurus nigrofuscus",11
"Albula vulpes",11
"Ammocrypta clara",11
"Ancistrus hoplogenys",11
"Astyanax mexicanus",11
"Astyanax sp.",11
"Atherinomorus vaigiensis",11
"Balistapus undulatus",11
"Blenniella chrysospilos",11
"Cercamia eremia",11
"Chaetodon auriga",11
"Charax sp.",11
"Chiasmodon niger",11
"Chloroscombrus chrysurus",11
"Cobitis lutheri",11
"Creagrutus muelleri",11
"Ctenochaetus strigosus",11
"Cynoscion regalis",11
"Dendrochirus zebra",11
"Elops saurus",11
"Etheostoma duryi",11
"Etheostoma jordani",11
"Etheostoma pallididorsum",11
"Etheostoma teddyroosevelt",11
"Etrumeus teres",11
"Fundulus dispar",11
"Fundulus seminolis",11
"Gadus macrocephalus",11
"Gambusia sp.",11
"Grammistes sexlineatus",11
"Halichoeres margaritaceus",11
"Hybognathus sp.",11
"Hybopsis hypsinotus",11
"Hyporhamphus dussumieri",11
"Kathetostoma albigutta",11
"Liparis inquilinus",11
"Lycodes diapterus",11
"Maurolicus weitzmani",11
"Merluccius albidus",11
"Noturus maydeni",11
"Opsanus tau",11
"Parascorpaena mossambica",11
"Percina pantherina",11
"Peristedion miniatum",11
"Plectrypops lima",11
"Pleuronichthys verticalis",11
"Polyipnus clarus",11
"Pomacanthus semicirculatus",11
"Praealticus labrovittatus",11
"Pristiapogon exostigma",11
"Pseudocheilinus tetrataenia",11
"Raiamas bola",11
"Rhadinocentrus ornatus",11
"Sargocentron diadema",11
"Sebastes aleutianus",11
"Sebastes alutus",11
"Sebastes ciliatus",11
"Selene vomer",11
"Siluranodon auritus",11
"Squalus suckleyi",11
"Steindachnerina dobula",11
"Strongylura marina",11
"Syngnathus louisianae",11
"Theragra chalcogramma",11
"Trachurus lathami",11
"Varicorhinus sp.",11
"Xiphister atropurpureus",11
"Agosia chrysogaster",10
"Anoplogaster cornuta",10
"Anoplopoma fimbria",10
"Apodichthys flavidus",10
"Argentina sialis",10
"Argentina striata",10
"Bairdiella sp.",10
"Barbus sp. (barbel)",10
"Barbus X Varicorhinus",10
"Bryconamericus -B-",10
"Canthigaster valentini",10
"Catostomus clarkii x C. platyrhynchus",10
"Chaetodon citrinellus",10
"Channa punctata",10
"Chitonotus pugetensis",10
"Citharichthys arctifrons",10
"Clarias gariepinus",10
"Coris gaimard",10
"Couesius plumbeus",10
"Cryptopsaras couesii",10
"Cynoscion arenarius",10
"Cynoscion nebulosus",10
"Cyprinella analostana",10
"Etheostoma neopterum",10
"Exoglossum maxillingua",10
"Fistularia petimba",10
"Fundulus pulvereus",10
"Garra lacustrine",10
"Glyptothorax indicus",10
"Glyptothorax telchitta",10
"Halichoeres bivittatus",10
"Harengula jaguana",10
"Hybognathus amarus",10
"Hydrolagus affinis",10
"Labeo cylindricus",10
"Lagocephalus laevigatus",10
"Lepidocephalichthys goalparensis",10
"Leporinus cf. friderici",10
"Luxilus coccogenis",10
"Lycodes terraenovae",10
"Lythrurus atrapiculus",10
"Malacosteus niger",10
"Margariscus margarita",10
"Merluccius bilinearis",10
"Moxostoma poecilurum",10
"Myersglanis blythii",10
"Myripristis violacea",10
"Nezumia bairdi",10
"Oligoplites saurus",10
"Parexocoetus brachypterus",10
"Plectroglyphidodon johnstonianus",10
"Pleurogrammus monopterygius",10
"Poeciliopsis sp.",10
"Polyacanthus fasciatus",10
"Pomacentrus callainus",10
"Pomacentrus imitator",10
"Porichthys plectrodon",10
"Poromitra crassiceps",10
"Priacanthus arenatus",10
"Prosopium williamsoni",10
"Pseudambassis baculis",10
"Pseudupeneus maculatus",10
"Rhacochilus vacca",10
"Salmostoma phulo",10
"Scardinius erythrophthalmus",10
"Sebastes aurora",10
"Sebastes babcocki",10
"Serranus phoebe",10
"Sternoptyx diaphana",10
"Stethojulis bandanensis",10
"Synagrops spinosus",10
"Synaphobranchus kaupii",10
"Trachurus trachurus",10
"Triglops scepticus",10
"Upeneus parvus",10
"Zanclus cornutus",10
"Acrocheilus alutaceus",9
"Ambloplites ariommus",9
"Amblyglyphidodon curacao",9
"Ammocrypta pellucida",9
"Amphilius lampei",9
"Amphiprion melanopus",9
"Aphanopus carbo",9
"Archoplites interruptus",9
"Astroscopus y-graecum",9
"Aulostomus chinensis",9
"Avocettina infans",9
"Bathyagonus pentacanthus",9
"Bathylagus euryops",9
"Borostomias antarcticus",9
"Campostoma ornatum",9
"Canthigaster bennetti",9
"Cerdale floridana",9
"Cetostoma regani",9
"Cheilopogon furcatus",9
"Chromis ternatensis",9
"Chrysiptera taupou",9
"Cichlasoma citrinellum",9
"Cirripectes castaneus",9
"Citharichthys sordidus",9
"Cottus cognatus",9
"Cottus immaculatus",9
"Creagrutus -A-",9
"Crenicichla sedentaria",9
"Dasycottus setiger",9
"Enophrys bison",9
"Epigonus pandionis",9
"Erimystax insignis",9
"Erimyzon tenuis",9
"Etheostoma luteovinctum",9
"Foetorepus agassizii",9
"Fundulus confluentus",9
"Fundulus heteroclitus",9
"Fundulus parvipinnis",9
"Gerres cinereus",9
"Halieutichthys aculeatus",9
"Hemigrammus sp.",9
"Hexagrammos decagrammus",9
"Istigobius ornatus",9
"Jenynsia multidentata",9
"Knodus sp.",9
"Lepomis macrochirus x L. megalotis",9
"Lepomis symmetricus",9
"Lophius gastrophysus",9
"Macrognathus pancalus",9
"Menidia menidia",9
"Morone chrysops x M. saxatilis",9
"Myripristis kuntee",9
"Neomerinthe hemingwayi",9
"Normichthys operosus",9
"Notropis amabilis",9
"Notropis ortenburgeri",9
"Notropis sabinae",9
"Notropis stilbius",9
"Noturus eleutherus",9
"Ocyurus chrysurus",9
"Parachiloglanis hodgarti",9
"Paracirrhites forsteri",9
