"dwc.scientificName","freq"
"Bryconops alburnoides",28
"Centropomus undecimalis",28
"Fenestraja plutonia",28
"Fluviphylax obscurus",28
"Histrio histrio",28
"Hygophum taaningi",28
"Ichthyomyzon gagei",28
"Menticirrhus littoralis",28
"Monomitopus",28
"Morone chrysops",28
"Physiculus fulvus",28
"Sphyraena barracuda",28
"Steindachnerina argentea",28
"Strongylura notata",28
"Sympterygia brevicaudata",28
"Trachinotus falcatus",28
"Atherinella serrivomer",27
"Bathypterois quadrifilis",27
"Bothidae",27
"Bothus ocellatus",27
"Gadella imberbis",27
"Haemulon sciurus",27
"Notropis atherinoides",27
"Pomatomus saltatrix",27
"Rhinichthys cataractae",27
"Rhomboplites aurorubens",27
"Tetraodontidae",27
"Acestrorhynchus microlepis",26
"Brycon guatemalensis",26
"Centropristis ocyurus",26
"Ctenobrycon spilurus",26
"Erimyzon sucetta",26
"Heterandria bimaculata",26
"Hirundichthys rondeletii",26
"Hymenocephalus italicus",26
"Hypleurochilus multifilis",26
"Lachnolaimus maximus",26
"Notolychnus valdiviae",26
"Sparisoma radians",26
"Acestrorhynchus minimus",25
"Gambusia clarkhubbsi",25
"Heros",25
"Heterandria formosa",25
"Hybopsis amnis",25
"Melanostomiidae",25
"Opisthonema oglinum",25
"Parablennius marmoreus",25
"Pimelodus blochii",25
"Pollichthys mauli",25
"Prionobrama filigera",25
"Pseudophichthys splendens",25
"Synagrops spinosus",25
"Archocentrus septemfasciatus",24
"Bathyraja taranetzi",24
"Dasyatis say",24
"Gymnothorax saxicola",24
"Knodus heteresthes",24
"Mesonauta insignis",24
"Micropterus dolomieui",24
"Moxostoma poecilurum",24
"Oncorhynchus clarki",24
"Paraclinus marmoratus",24
"Parasudis truculenta",24
"Photostomias guernei",24
"Bassozetus robustus",23
"Characidae",23
"Hemigrammus rhodostomus",23
"Ilyophis brunneus",23
"Lutjanus apodus",23
"Narcine bancrofti",23
"Paralichthys squamilentus",23
"Serrasalmus manueli",23
"Stegastes variabilis",23
"Bregmaceros",22
"Catostomus commersoni",22
"Centrarchus macropterus",22
"Epinephelus morio",22
"Exocoetidae",22
"Gymnocanthus tricuspis",22
"Gymnotus carapo",22
"Haemulon flavolineatum",22
"Hemanthias vivanus",22
"Hemigrammus diagonicus",22
"Hygophum benoiti",22
"Hypostomus",22
"Lepomis miniatus",22
"Luxilus chrysocephalus",22
"Menidia peninsulae",22
"Monolene sessilicauda",22
"Notropis oxyrhynchus",22
"Ochmacanthus alternus",22
"Percina nigrofasciata",22
"Rhinoptera bonasus",22
"Barathronus bicolor",21
"Brachyhypopomus beebei",21
"Diplodus holbrookii",21
"Echeneis naucrates",21
"Lampanyctus",21
"Lonchogenys ilisha",21
"Moenkhausia collettii",21
"Ocyurus chrysurus",21
"Peristedion gracile",21
"Poeciliopsis gracilis",21
"Polydactylus virginicus",21
"Schizodon fasciatus",21
"Scorpaena plumieri",21
"Setarches guentheri",21
"Thalassoma bifasciatum",21
"Xenocephalus egregius",21
"Aldrovandia affinis",20
"Alfaro cultratus",20
"Ambloplites rupestris",20
"Calamus arctifrons",20
"Canthigaster rostrata",20
"Cephalopholis cruentata",20
"Dasyatis americana",20
"Diogenichthys atlanticus",20
"Echiophis punctifer",20
"Eleotris pisonis",20
"Equetus acuminatus",20
"Erimyzon oblongus",20
"Gadomus arcuatus",20
"Gonichthys cocco",20
"Hyphessobrycon",20
"Kyphosus sectatrix",20
"Lactophrys trigonus",20
"Lepomis symmetricus",20
"Leucoraja garmani",20
"Leucoraja lentiginosa",20
"Menticirrhus",20
"Moenkhausia dichroura",20
"Myctophum affine",20
"Myoxocephalus scorpius",20
"Narcine brasiliensis",20
"Nezumia atlantica",20
"Notropis braytoni",20
"Amblyraja radiata",19
"Amphilophus alfari",19
"Apogon pseudomaculatus",19
"Benthodesmus tenuis",19
"Calamus leucosteus",19
"Caranx crysos",19
"Cheirodon",19
"Citharichthys macrops",19
"Conocara macropterum",19
"Etheostoma proeliare",19
"Etropus rimosus",19
"Gobiosoma bosci",19
"Haemulon parra",19
"Hemigrammus rodwayi",19
"Holacanthus bermudensis",19
"Laemonema barbatulum",19
"Malacoctenus macropus",19
"Moenkhausia palida",19
"Ogcocephalus cubifrons",19
"Oreochromis aureus",19
"Pimephales notatus",19
"Poecilia formosa",19
"Priapichthys annectens",19
"Syngnathidae",19
"Amia calva",18
"Anchoviella",18
"Artediellus scaber",18
"Centromochlus concolor",18
"Chaetodon ocellatus",18
"Crenicichla semicincta",18
"Diodon holocanthus",18
"Fundulus blairae",18
"Fundulus pulvereus",18
"Hoplostethus occidentalis",18
"Hoplunnis",18
"Liparis",18
"Macroramphosus scolopax",18
"Omosudis lowei",18
"Paraclinus fasciatus",18
"Rhytiodus microlepis",18
"Satanoperca jurupari",18
"Scorpaena agassizii",18
"Scorpiodoras",18
"Vinciguerria nimbaria",18
"Vinciguerria poweriae",18
"Acanthurus bahianus",17
"Anisotremus virginicus",17
"Atherinomorus stipes",17
"Bathyraja aleutica",17
"Ctenogobius boleosoma",17
"Curimatella immaculata",17
"Cyclopsetta fimbriata",17
"Dipturus olseni",17
"Doratonotus megalepis",17
"Lobianchia gemellarii",17
"Lythrypnus spilus",17
"Menticirrhus saxatilis",17
"Mustelus norrisi",17
"Neomerinthe hemingwayi",17
"Neotrygon kuhlii",17
"Ophichthidae",17
"Ophidion grayi",17
"Parotocinclus eppleyi",17
"Poecilia",17
"Pristigenys alta",17
"Pristis pectinata",17
"Raja miraletus",17
"Serrasalmus rhombeus",17
"Sparisoma viride",17
"Triportheus angulatus",17
"Xiphophorus hellerii",17
"Acyrtops beryllinus",16
"Caelorinchus occa",16
"Caenotropus labyrinthicus",16
"Calamus penna",16
"Cruriraja rugosa",16
"Cynoscion regalis",16
"Diapterus rhombeus",16
"Etheostoma fusiforme",16
"Fundulus similis",16
"Hemigrammus cf. rodwayi",16
"Hypoptopoma gulare",16
"Leporinus",16
"Limanda aspera",16
"Metynnis hypsauchen",16
"Notropis",16
"Notropis longirostris",16
"Opsanus pardus",16
"Phallichthys amates",16
"Rhamdia guatemalensis",16
"Serrabrycon magoi",16
"Sparisoma rubripinne",16
"Squalogadus modificatus",16
"Symphurus plagusia",16
"Synbranchus marmoratus",16
"Trachycorystes porosus",16
"Anarchias similis",15
"Anarchopterus criniger",15
"Argentina striata",15
"Bathygadus favosus",15
"Biotoecus dicentrarchus",15
"Bolinichthys photothorax",15
"Brevoortia gunteri",15
"Chromis enchrysura",15
"Cichla temensis",15
"Cichlasoma",15
"Ctenopoma petherici",15
"Cynoglossidae",15
"Diaphus dumerilii",15
"Diaphus problematicus",15
"Diplacanthopoma brachysoma",15
"Esox niger",15
"Halichoeres radiatus",15
"Heterocharax macrolepis",15
"Leucoraja erinacea",15
"Lumpenus fabricii",15
"Melamphaes",15
"Moenkhausia browni",15
"Nettastoma melanurum",15
"Notropis rubellus",15
"Oncorhynchus aguabonita",15
"Ossancora punctata",15
"Parachanna obscura",15
"Parachromis loisellei",15
"Paraclinus nigripinnis",15
"Pomacanthus arcuatus",15
"Scarus iseri",15
"Sphagemacrurus grenadae",15
"Sphoeroides",15
"Squatina dumeril",15
"Stegastes fuscus",15
"Symphurus marginatus",15
"Symphurus piger",15
"Synbranchus",15
"Taeniacara candidi",15
"Tetragonopterus chalceus",15
"Umbrina coroides",15
"Urobatis maculatus",15
"Zalieutes mcgintyi",15
"Acanthurus coeruleus",14
"Anchoa lyolepis",14
"Argyropelecus affinis",14
"Argyropelecus gigas",14
"Barbus callipterus",14
"Bramocharax caballeroi",14
"Chasmodes longimaxilla",14
"Coryphopterus glaucofraenum",14
"Cyttopsis roseus",14
"Enneacanthus gloriosus",14
"Etheostoma stigmaeum",14
"Etheostoma swaini",14
"Gambusia geiseri",14
"Haemulon macrostoma",14
"Hydrolagus alberti",14
"Hypentelium nigricans",14
"Lythrurus roseipinnis",14
"Melamphaidae",14
"Microgobius thalassinus",14
"Mycteroperca microlepis",14
"Neetroplus nematopus",14
"Ogcocephalus radiatus",14
"Phenacobius mirabilis",14
"Plectrypops retrospinis",14
"Poeciliopsis pleurospilus",14
"Polypterus senegalus",14
"Pseudocetopsis",14
"Scopeloberyx opisthopterus",14
"Sparisoma chrysopterum",14
"Stegastes partitus",14
"Strongylura timucu",14
"Taeniura lymma",14
"Tilapia guineensis",14
"Trachonurus sulcatus",14
"Uroconger syringinus",14
"Acanthurus chirurgus",13
"Alosa chrysochloris",13
"Antigonia capros",13
"Apristurus parvipinnis",13
"Archosargus rhomboidalis",13
"Argyropelecus",13
"Astyanax bimaculatus",13
"Bathyraja maculata",13
"Bothus robinsi",13
"Brycon falcatus",13
"Caranx",13
"Carcharhinus limbatus",13
"Clarias agboyiensis",13
"Diaphus lucidus",13
"Diaphus mollis",13
"Etheostoma zonale",13
"Iguanodectes spilurus",13
"Laemonema",13
"Lampadena luminosa",13
"Lile stolifera",13
"Lonchopisthus micrognathus",13
"Luxilus cornutus",13
"Myliobatis californica",13
"Neoheterandria umbratilis",13
"Nocomis leptocephalus",13
"Ogcocephalus nasutus",13
"Pellona flavipinnis",13
"Percina caprodes",13
"Phaeoptyx conklini",13
"Poecilia marcellinoi",13
