"Collector","Count"
"rose",46
"safford",46
"seib",46
"stein",46
"suncoaster",46
"whitaker",46
"086",45
"asiatic",45
"cecil",45
"howard",45
"loiselle",45
"mclane",45
"primate",45
"carlson",44
"cichocki",44
"f.h",44
"leut",44
"professor",44
"antônio",43
"broca",43
"cramer",43
"ferraris",43
"gwilliam",43
"marshall",43
"newman",43
"shaler",43
"t.d",43
"wheeler",43
"clifford",42
"corwith",42
"dump",42
"etnier",42
"f.r",42
"josé",42
"kocher",42
"lacerda",42
"luther",42
"petrov",42
"pogzanichnik",42
"water",42
"zappey",42
"005",41
"062",41
"alpha",41
"anticosti",41
"belknap",41
"griffin",41
"helix",41
"murranka",41
"sanborn",41
"01",40
"6b",40
"a.s",40
"acre",39
"aviles",39
"greenfield",39
"lovering",39
"m.a",39
"mrs",39
"pelican",39
"abbott",38
"clench",38
"commadore",38
"constable",38
"gann",38
"harding",38
"harry",38
"higginson",38
"isabel",38
"lynch",38
"mary",38
"mccrady",38
"munroe",38
"norma",38
"perley",38
"randall",38
"students",38
"babbitt",37
"balfour",37
"chamberlain",37
"couto",37
"flicka",37
"j.v",37
"l.h",37
"magalhaes",37
"morse",37
"perran",37
"read",37
"sulak",37
"sutton",37
"sylvester",37
"vinhas",37
"vleck",37
"wailes",37
"bliss",36
"henshaw",36
"hoy",36
"kathryn",36
"kavanagh",36
"layard",36
"pauker",36
"philo",36
"state",36
"topp",36
"tracey",36
"u.s",36
"a.a",35
"comstock",35
"dwd1",35
"greg",35
"gwilym",35
"judy",35
"maack",35
"mesa",35
"philippines",35
"prince",35
"storer",35
"u.s.b.f",35
"bolin",34
"byron",34
"c.e",34
"c.taphorn",34
"cooperative",34
"l.c",34
"rolf",34
"springer",34
"yale",34
"a.c",33
"atwood",33
"biology",33
"davis",33
"edmund",33
"graae",33
"humpheries",33
"mcneil",33
"miyata",33
"pybus",33
"rankis",33
"redtenbacher",33
"skomal",33
"huntington",32
"island",32
"masaki",32
"mayor",32
"miya",32
"ngs",32
"p.h",32
"peru",32
"rhode",32
"w.c",32
"yarrow",32
"a.m",31
"auguste",31
"chirichigno",31
"darlington",31
"deichmann",31
"elisabeth",31
"hurd",31
"lauder",31
"pierre",31
"r.a",31
"rich",31
"sturgis",31
"029",30
"bleeker",30
"california",30
"harold",30
"hutchinson",30
"justa",30
"lortet",30
"tenn",30
"tenney",30
"todd",30
"watkins",30
"antony",29
"barriga",29
"barry",29
"charlene",29
"foster",29
"frances",29
"j.p",29
"kent",29
"kirk",29
"lataste",29
"nacional",29
"rafale",29
"ramiro",29
"strawn",29
"takeyama",29
"truett",29
"unit",29
"wayne",29
"brichard",28
"daniell",28
"edgar",28
"graham",28
"hu",28
"neurvied",28
"r.w",28
"reinthal",28
"starnes",28
"steven",28
"susan",28
"torrey",28
"wulsin",28
"baldwin",27
"basasibwaki",27
"berry",27
"bradley",27
"carpenter",27
"chad",27
"gill",27
"gillis",27
"h.c",27
"international",27
"j.g",27
"jeffery",27
"maude",27
"meek",27
"myers",27
"wiebe",27
"1800s",26
"blaser",26
"chen",26
"curl",26
"harrison",26
"martins",26
"stevens",26
"c.j",25
"cornell",25
"costa",25
"d.m",25
"dept",25
"dick",25
"fiji",25
"j.h",25
"jr_samuel",25
"leconte",25
"leo",25
"leopold",25
"lockwood",25
"mid",25
"myvanwy",25
"nmfs",25
"northern",25
"orrell",25
"robblee",25
"018",24
"_mr",24
"alabama",24
"alvin",24
"barbara",24
"brewster",24
"dd",24
"easte",24
"gans",24
"j.d",24
"j.e.m",24
"jacqueline",24
"marliave",24
"navy",24
"o'leary",24
"peck",24
"peters",24
"t.e",24
"targett",24
"alwyne",23
"bureau",23
"c.c",23
"c.w",23
"eastman",23
"j.d.e",23
"kennerly",23
"lionel",23
"manta",23
"mclean",23
"oh",23
"parker",23
"popenoe",23
"ropes",23
"schmeltz",23
"selfridge",23
"walford",23
"washington",23
"worth",23
"025",22
"anderson",22
"cardoza",22
"chever",22
"clayton",22
"cons",22
"draper",22
"elizabeth",22
"horace",22
"lazell",22
"march",22
"ny",22
"sceva",22
"strong",22
"texas",22
"warren",22
"weitzman",22
"williston",22
"a.p",21
"amazonia",21
"barnard",21
"blair",21
"bo",21
"briggs",21
"daley",21
"expedicao",21
"glover",21
"goudy",21
"jones_dr",21
"marilyn",21
"observer",21
"permanente",21
"sargent",21
"selbrink",21
"sheldon",21
"thompson",21
"amy",20
"bean",20
"britton",20
"clarence",20
"eccles",20
"girnitz",20
"gov",20
"hubbs",20
"hubert",20
"j.a",20
"kerr",20
"lewis",20
"lieut",20
"malombe",20
"mccabe",20
"mccune",20
"mexico",20
"o",20
"oceanography",20
"ogutu",20
"ohwayo",20
"scripps",20
"04a",19
"anne",19
"d'arcy",19
"gilmore",19
"han",19
"henn",19
"j.l",19
"kalko",19
"l.a",19
"lawrence",19
"manly",19
"mceachran",19
"nijssen",19
"phillips",19
"plotkin",19
"royal",19
"smithsonian",19
"thaxter",19
"wainwright",19
"whalen",19
"autonomo",18
"cutting",18
"eltanin",18
"flux",18
"increase",18
"indian",18
"jurniger",18
"karel",18
"kiev",18
"lapham",18
"n.s",18
"ontario",18
"pratt",18
"s.n",18
"shane",18
"shcherbak",18
"t.c",18
"tarzwell",18
"terry",18
"universidad",18
"via",18
"vianna",18
"wyanski",18
"arturo",17
"bertrand",17
"bronson",17
"darana",17
"dingerkus",17
"drury",17
"ephraim",17
"goodrich",17
"guido",17
"liem",17
"luscomb",17
"maynard",17
"norwood",17
"porter",17
"powell",17
"rivas",17
"roland",17
"squier",17
"xántus",17
"zadock",17
"015",16
"04b",16
"al",16
"bahama",16
"bio",16
"braasch",16
"breck",16
"center",16
"couthouy",16
"fewkes",16
"grant",16
"heinrich",16
"jack",16
"jensen",16
"jeremy",16
"marvin",16
"mollhausen",16
"neil",16
"ordway",16
"pitty",16
"raulett",16
"santa",16
"spring",16
"tuvia",16
"beddome",15
"borodin",15
"celeste",15
"edmunds",15
"field",15
"francois",15
"gardner",15
"h.a",15
"hawk",15
"hilchenbach",15
"king",15
"livingston_r",15
"olalla",15
"packard",15
"raymond",15
"rosado",15
"rubin",15
"rudloe",15
"station",15
"sumichrast",15
"suttkus",15
"taylor",15
"treat",15
"vernon",15
"wallace",15
"willard",15
"winn",15
"zool",15
"007",14
"a.v",14
"barrett",14
"cooper",14
"edwards",14
"foley",14
"hakuhô",14
"herron",14
"j.a.j",14
"jewett",14
"m.c.castro",14
"mogollon",14
"nadine",14
"ricardo",14
"s.e",14
"shreve",14
"stadelman",14
"ternetz",14
"verheijen",14
"vienna",14
"whiting",14
"18b",13
"academy",13
"american",13
"ang",13
"aubrey",13
"august",13
"azevedo",13
"bishop",13
"boutin",13
"cope",13
"diana",13
"e.b",13
"e.n",13
"everly",13
"fall",13
"fischer",13
"gaigher",13
"goulding",13
"grace",13
"h.h",13
"inst",13
"j.m.n",13
"karen",13
"lanman",13
"locals",13
"lundberg",13
"m.h",13
"ogden",13
"ramsden",13
"rrs",13
"superhorse",13
"t.s",13
"uss",13
"vema",13
"w.j",13
"w.r",13
"001",12
"a.n",12
"captian",12
"cheney",12
"dearborn",12
"deas",12
"edmond",12
"expd",12
"fan",12
"faxon_w",12
"frv",12
"godfred",12
"kate",12
"kirby",12
"l.j",12
"laux",12
"leiden",12
"max",12
"melanie",12
"memorial",12
"naturalis",12
"oesch",12
"patrick",12
"poll",12
"rand",12
"russian",12
"ruth",12
"shute",12
"stauch",12
"stiassny",12
"velero",12
"vesteraalen",12
"yaquina",12
"019",11
"annand",11
"babcock",11
"burry",11
"c.g",11
"cmd",11
"commission",11
"coolidge",11
"do",11
"drinker",11
"e.h",11
"federal",11
"geronimo",11
"gordon",11
"grampus",11
"h.m",11
"halcyon",11
"hamilton",11
"hay",11
"herbert",11
"hoedt",11
"jeittles",11
"klein",11
"liverpool",11
"macphee",11
"margaret",11
"ned",11
"northland",11
"pagan",11
"riise",11
"rio",11
"taubert",11
"turner",11
"universidade",11
"usbf",11
"wetherbee",11
"alex",10
"awd",10
"bauer",10
"chilmark",10
"clinton",10
"cook",10
"da",10
"equalant",10
"firth",10
"fl",10
