"Collector","Count"
"smolen",7
"springer",7
"staton",7
"swanson",7
"tanzer",7
"tradewinds",7
"trudeau",7
"vicker",7
"watson",7
"watters",7
"y",7
"alexander",6
"barnes",6
"bell",6
"bennington",6
"bloodworth",6
"britton",6
"bruce",6
"burchum",6
"cannista",6
"cichra",6
"condit",6
"curran",6
"danzeiser",6
"donna",6
"downar",6
"eidman",6
"etnier",6
"fryer",6
"geronimo",6
"giresi",6
"golani",6
"h.h",6
"harner",6
"hayes",6
"heney",6
"holloran",6
"hureau",6
"jdj",6
"kadson",6
"kolehmainen",6
"l.m",6
"l.r",6
"loesch",6
"m.k",6
"mandera",6
"mcdonald",6
"mcneir",6
"middlebrook",6
"mjm",6
"national",6
"omundson",6
"oualline",6
"paxson",6
"pettus",6
"pitre",6
"poindexter",6
"pointer",6
"price",6
"prince",6
"ramsey",6
"reno",6
"rivera",6
"ruedas",6
"sato",6
"shaver",6
"szmant",6
"t.l",6
"tahar",6
"tan",6
"texrat",6
"thorp",6
"toole",6
"usbcf",6
"uzzell",6
"vessel",6
"waller",6
"wayt",6
"wf6",6
"wiest",6
"wing",6
"bcf",5
"benjamin",5
"bentley",5
"conservation",5
"cr",5
"daugherty",5
"dawson",5
"delfs",5
"ellisor",5
"ese",5
"feinberg",5
"flynt",5
"gardner",5
"grosmaire",5
"gulf",5
"h.k",5
"haley",5
"halfmann",5
"hibbitts",5
"hunter",5
"iv",5
"jvc",5
"kimmel",5
"kofron",5
"lillian",5
"litton",5
"marc",5
"mbi",5
"nmfs",5
"palmer",5
"paragon",5
"pluenneke",5
"recksiek",5
"resources",5
"rockett",5
"ronceskivitz",5
"rostant",5
"rudd",5
"schmidly",5
"sepbop",5
"service",5
"small",5
"spross",5
"t.d",5
"taphorn",5
"tareg",5
"terry",5
"topolski",5
"weaver",5
"western",5
"a.h",4
"albrey",4
"avent",4
"bamberg",4
"berner",4
"bob",4
"boland",4
"boles",4
"buck",4
"burridge",4
"burt",4
"childs",4
"cjr",4
"collette",4
"crim",4
"cromwell",4
"crossman",4
"d.c",4
"damarais",4
"dantzer",4
"david",4
"deran",4
"desrochers",4
"eschmeyer",4
"etneir",4
"fender",4
"ferraris",4
"golden",4
"greenbaum",4
"hacunda",4
"harrington",4
"helmke",4
"judeane",4
"k.s",4
"klussman",4
"langley",4
"launch",4
"lindsey",4
"mckaig",4
"mclane",4
"milstead",4
"murphy",4
"museum",4
"ohlendorf",4
"p.b",4
"porter",4
"reber",4
"renfrow",4
"rishardson",4
"rivero",4
"robert",4
"schaffner",4
"schwartz",4
"stutzenbaker",4
"sutton",4
"t.j",4
"thomas",4
"took",4
"townsend",4
"u",4
"w.m",4
"wilson",4
"woodfin",4
"a.c",3
"adkinson",3
"alabama",3
"bienta",3
"bjg",3
"blesk",3
"breese",3
"brent",3
"bukovinsky",3
"burch",3
"burkhalter",3
"c.j",3
"c.t",3
"c.w",3
"cameron",3
"cape",3
"carew",3
"chamberlain",3
"chanem",3
"chung",3
"clark",3
"coker",3
"comper",3
"cowen",3
"cta",3
"dodd",3
"drymon",3
"duke",3
"earp",3
"elisabeth",3
"evens",3
"far",3
"fontaine",3
"fosberg",3
