"Collector","Count"
"e.j.mccullough",39
"h.l",39
"k.l",39
"odum",39
"rosenblatt",39
"tuggle",39
"andrews",38
"barnhardt",38
"collier",38
"d.g",38
"doc",38
"ireland",38
"j.turner",38
"lancaster",38
"timmons",38
"tyberhein",38
"g.k",37
"m.clelland",37
"maney",37
"strawn",37
"traywick",37
"willaims",37
"beaver",36
"beckman",36
"clemmer",36
"crew",36
"e.h",36
"h.t.boshung",36
"rick",36
"vaughn",36
"white",36
"d.b",35
"denton",35
"dm",35
"i",35
"meigs",35
"nc",35
"palowski",35
"pinder",35
"reed",35
"roach",35
"s.m",35
"by",34
"cet",34
"easterwood",34
"graffeo",34
"heatherly",34
"herke",34
"jdw",34
"l.w",34
"o.d",34
"remarks",34
"see",34
"trocke",34
"chesser",33
"h.b",33
"k.van",33
"parks",33
"shepard",33
"shute",33
"stackman",33
"zoo.class",33
"aycock",32
"branstetter",32
"gillespie",32
"hardesty",32
"mr",32
"w.r",32
"atlanta",31
"belmont",31
"benton",31
"braid",31
"dills",31
"ecol",31
"envirosphere",31
"ga",31
"harrison",31
"kroetzer",31
"leech",31
"long",31
"mrs",31
"ohio",31
"r.g",31
"redinger",31
"tuttle",31
"aq",30
"c.f",30
"c.j",30
"d.k",30
"edberg",30
"grassman",30
"hetz",30
"mulford",30
"nichol",30
"reese",30
"robison",30
"rodamar",30
"shamblin",30
"steve",30
"t.e",30
"tom",30
"waldrep",30
"animal",29
"blackwell",29
"blm",29
"cox",29
"goddard",29
"kelly",29
"mann",29
"perkins",29
"pugh",29
"rdc",29
"s.l.powers",29
"slack",29
"slone",29
"sum",29
"wagus",29
"walls",29
"blake",28
"boaze",28
"ca",28
"dunnam",28
"for",28
"halcomb",28
"hertz",28
"j.hennesy",28
"jezerinak",28
"keiser",28
"mark",28
"miller",28
"r.p",28
"s.pierson",28
"w.w",28
"arledge",27
"cloutman",27
"cross",27
"deep",27
"gilbert",27
"hackney",27
"koch",27
"krozter",27
"micah",27
"mitchell",27
"neighbors",27
"pete",27
"service",27
"wilbanks",27
"cas",26
"cournoyer",26
"doris",26
"ford",26
"haglund",26
"hill",26
"l.k",26
"martin",26
"mccormick",26
"osu",26
"seidelman",26
"spray",26
"survey",26
"tackett",26
"thrash",26
"u",26
"wahlquist",26
"waldaefs",26
"arrington",25
"bailey",25
"brode",25
"bruce",25
"d.cloutman",25
"dimmick",25
"fauna",25
"garrett",25
"gilliland",25
"hays",25
"hemphil",25
"neiland",25
"p.c",25
"p.d",25
"phil",25
"warren",25
"wayers",25
"a.a",24
"aa",24
"ball",24
"bancroft",24
"chalk",24
"crittendon",24
"cs",24
"davis",24
"dingerkus",24
"eager",24
"edmonston",24
"f.class",24
"galin",24
"h.f",24
"holder",24
"jd",24
"leduc",24
"mcguff",24
"mcphail",24
"mm.f",24
"monasco",24
"newman",24
"norden",24
"orr",24
"radford",24
"randall",24
"roop",24
"summer",24
"wl",24
"commercial",23
"cook",23
"frost",23
"g.w",23
"geologic",23
"gooch",23
"larson",23
"m.b",23
"mclean",23
"n.h",23
"ronald",23
"segars",23
"skelton",23
"swaim",23
"u.s",23
"webb",23
"a.b",22
"adkison",22
"candileri",22
"chris",22
"davies",22
"dematteo",22
"et.al",22
"godwin",22
"houben",22
"howelll",22
"larkin",22
"lawrence",22
"lydeard",22
"m.d",22
"maurice",22
"none",22
"piteo",22
"robbins",22
"root",22
"tyberghem",22
"wadley",22
"bush",21
"cathey",21
"cochran",21
"cooley",21
"d.a.neely",21
"delotelle",21
"destin",21
"ds",21
"f.j.schwartz",21
"fisherman",21
"gable",21
"gentle",21
"harimaa",21
"horn",21
"m.h",21
"o",21
"riley",21
"rubenstine",21
"sanderson",21
"shannon",21
"shrimp",21
"ulmer",21
"altig",20
"barrett",20
"bulow",20
"c.p",20
"dnr",20
"ellis",20
"f.j",20
"g.a",20
"garret",20
"goodyear",20
"h.w",20
"hunt",20
"lociero",20
"mar",20
"reece",20
"robichaud",20
"swingle",20
"twra",20
"a.r",19
"balch",19
"barbour",19
"beckhan",19
"carney",19
"cauldwell",19
"cheek",19
"d.e",19
"earnest",19
"envr",19
"grady",19
"hilton",19
"j.c.mallory",19
"mendenhall",19
"natural",19
"p.w",19
"paterson",19
"powell",19
"r.maze",19
"sabaj",19
"shivel",19
"shughart",19
"spivey",19
"swain",19
"waggnoner",19
"winters",19
"bilox",18
"bosarge",18
"coburn",18
"crotzer",18
"d.w",18
"df",18
"eason",18
"gary",18
"hegji",18
"henry",18
"jump",18
"k.m",18
"la",18
"lehreter",18
"m.s",18
"mavar",18
"mjk",18
"n.c",18
"ramsey",18
"rhoads",18
"samfor",18
"samuelson",18
"sanders",18
"sutley",18
"vance",18
"warter",18
"academy",17
"batson",17
"bland",17
"boschling",17
"buckle",17
"burns",17
"ferfuson",17
"hodo",17
"jandebur",17
"kidd",17
"m.e",17
"moore",17
"p.l",17
"perez",17
"philadelphia",17
"s.w",17
"sci",17
"stallsmith",17
"walton",17
"wurtz",17
"yokley",17
"a.h",16
"adams",16
"auburn",16
"bart",16
"bellenger",16
"biologists",16
"burgess",16
"coll",16
"collector",16
"dekozlowski",16
"div",16
"envir",16
"fowl",16
"g.l.jones",16
"hannah",16
"heins",16
"hering",16
"j.brewer",16
"k.c",16
"kasprazak",16
"lafollette",16
"lp",16
"massie",16
"mc",16
"nall",16
"no",16
"passun",16
"ramey",16
"ray",16
"reynolds",16
"sanford",16
"spadgenske",16
"stewart",16
"tow",16
"tybershein",16
"venarsky",16
"water",16
"archer",15
"austin",15
"belcher",15
"bevis",15
"bonner",15
"bortone",15
"burnside",15
"capps",15
"farm",15
"gaston",15
"gibbons",15
"godard",15
"hanks",15
"henderson",15
"jennings",15
"lenczy",15
"ponds",15
"power",15
"raesly",15
"rakes",15
"spenser",15
"stapp",15
"swift",15
"waldner",15
"bequaert",14
"boscung",14
"brett",14
"campbell",14
"clopton",14
"diego",14
"dodd",14
"doyle",14
"durham",14
"ferrell",14
"fishery",14
"garavelli",14
"gaylon",14
"giovanetti",14
"herbert",14
"hoffman",14
"jordan",14
"k.r",14
"kemp",14
"kuehue",14
"lirman",14
"m.p",14
"mcclellan",14
"noller",14
"phelon",14
"popp",14
"r.r",14
"resources",14
"sl",14
"vinson",14
"whelan",14
"witt",14
"wolk",14
"ann",13
"barton",13
"bernard",13
"brady",13
"buth",13
"christopher",13
"cincotta",13
"club",13
"currer",13
"d.t",13
"don",13
"fishermen",13
"frazier",13
"janisz",13
"l.strick",13
"lks",13
"lovell",13
"n.v",13
"oakberg",13
"on",13
"owens",13
"p.n",13
"pezold",13
"pillar",13
"pitcher",13
"plylar",13
"raldrep",13
"richardson",13
"robinson",13
"s.d",13
"seegert",13
"stillman",13
"ua",13
"w.m.howell",13
"a.l.george",12
"aqua",12
"arches",12
"bergersen",12
"britton",12
"c.a.stephenson",12
"camerson",12
"cherokee",12
"commission",12
"cooke",12
"corneil",12
"cu",12
"d.c",12
"eldredge",12
"eric",12
"f.c",12
"g.e",12
"hayes",12
"hermes",12
"j.r.tomelleri",12
"jacobs",12
"kasperzak",12
"leese",12
"lynch",12
"maxwell",12
"mead",12
"neland",12
"nunnelly",12
"oden",12
"oscar",12
"plant",12
"plielou",12
"res",12
"sheets",12
"shull",12
"sizemore",12
"tenn",12
"valli",12
"vascular",12
"vittor",12
"wisconsin",12
"8th",11
"a.p",11
"alford",11
"baum",11
"bh",11
"bishop",11
"boachung",11
"boyles",11
"buhan",11
"cons",11
"crocker",11
"culp",11
"den",11
"duchae",11
"esom",11
"farmer",11
"grade",11
"keenan",11
"kinsiger",11
"krueger",11
"l.d",11
"life",11
"little",11
"mcnair",11
"nat",11
"oliver",11
"osborn",11
"palik",11
"pflieger",11
"prebor",11
"rc",11
"ready",11
"riverside",11
"ron",11
"schleifer",11
"smithweck",11
"spanky",11
"standebeviz",11
"stegall",11
"students",11
"t.jandebeur",11
"wilbank",11
"wild",11
"williamson",11
"angermeier",10
"becker",10
"burkehead",10
"burne",10
"charge",10
"coleman",10
"critten",10
"dindo",10
"frye",10
"g.p",10
"gordon",10
"grover",10
"h.harima",10
"haas",10
"hartfield",10
"hepner",10
"herrala",10
"holliman",10
"in",10
"j.collins",10
"k.w",10
"kenneth",10
"korman",10
"leiper",10
"mccollough",10
"mcnutt",10
"mette",10
"mickey",10
"monty",10
"moreno",10
"morrow",10
"nick",10
"p.r.mundy",10
"person",10
"pierce",10
"s.p",10
"wene",10
"wiscinsin",10
"wss",10
"alan",9
"alexander",9
"altiy",9
"ambrose",9
"arndt",9
"burrows",9
"cruz",9
"cummings",9
"frasier",9
"gene",9
"knapp",9
"kuhahda",9
"kuhujda",9
"linda",9
"lot",9
"madison",9
"mcclelland",9
"miley",9
"mount",9
"murray",9
"newburn",9
"nicky",9
"omeo",9
"pearson",9
"putman",9
"ronde",9
"rustin",9
"salter",9
"slater",9
"sluss",9
"spector",9
"sprinkle",9
"u.w",9
"university",9
"vari",9
"warner",9
"whiteman",9
"whitten",9
"wison",9
"b.w",8
"barnes",8
"barry",8
"biggins",8
"binkley",8
"bj",8
"carruth",8
"chastain",8
"contreras",8
"e.w",8
"frank",8
"g.d",8
"graf",8
"henwood",8
"host",8
"htb",8
"ierson",8
"iwatsuki",8
"j.j",8
"j.n",8
"kallos",8
"kaprzak",8
"ken",8
"kilpatrick",8
"knull",8
"luke",8
"lwfc",8
"mary",8
"mueller",8
"ogletree",8
"rohde",8
"schuster",8
"sherman",8
"staff",8
"steeger",8
"thom",8
"warden",8
"welch",8
"weyers",8
"williamms",8
"wischusen",8
"y",8
"a.k",7
"andy",7
"asih",7
"batch",7
"beadling",7
"benjamin",7
"boner",7
"boreman",7
"brimley",7
"burkhart",7
"coustantinescu",7
"department",7
"e.a",7
"fleming",7
"gassensmith",7
"gray",7
"grisso",7
"gritters",7
"h.a",7
"hitchcock",7
"hopkins",7
"howe",7
"ichthology",7
"iowa",7
"janoviche",7
"lacefield",7
"matthews",7
"n.j.lang",7
"pappas",7
"raney",7
"s.g",7
"sherrill",7
"shrimpers",7
"stahl",7
"stanley",7
"stuart",7
"t.j",7
"t.l",7
"trip",7
"vaniz",7
"welsh",7
"willis",7
"wod",7
"yates",7
"a.i",6
"bani",6
"bogan",6
"burger",6
"clemmon",6
"combs",6
"converse",6
"cristil",6
"darter",6
"eco",6
"estes",6
"f.m",6
"fujita",6
"g.r",6
"guillory",6
"hastings",6
"hatchery",6
"heacock",6
"herlihy",6
"hewett",6
"hicks",6
"hoover",6
"hosoya",6
"ishstock",6
"joe",6
"l.g",6
"lindquist",6
"louisiana",6
"michigan",6
"mize",6
"morrill",6
"nalbant",6
"nico",6
"nino",6
"norton",6
"p.f",6
"peter",6
"recovery",6
"rowe",6
"s.spenser",6
"s.u",6
"searl",6
"snail",6
"tate",6
"team",6
"ultch",6
"ultsch",6
"vineyard",6
"weibel",6
"weisman",6
"wiliams",6
"wyatt",6
"yarbough",6
"ad",5
"aioanei",5
"allen",5
"at",5
"b.c.f",5
"b.kuhajda",5
"bacalu",5
"biological",5
"boats",5
"bob",5
"braasch",5
"bradford",5
"bradley",5
"c.d",5
"c.s",5
"cal",5
"capt",5
"cobb",5
"dawson",5
"delco",5
"delmastro",5
"demoran",5
"dibling",5
"donald",5
"eads",5
"edmondson",5
"ernest",5
"flock",5
"fowler",5
"fujii",5
"g.b",5
"gerhardt",5
"gosse",5
"guise",5
"h.r",5
"history",5
"holker",5
"inc",5
"j.r.averett",5
"johnston",5
"jyons",5
"kazyak",5
"kuhjda",5
"lawerence",5
"lebert",5
"macgregor",5
"malcom",5
"marshall",5
"mathers",5
"mcallister",5
"milton",5
"o.j.gorman",5
"ogburn",5
"p.e.mitchell",5
"persons",5
"ph",5
"picco",5
"r.n",5
"richmond",5
"rypel",5
"science",5
"seagert",5
"shephard",5
"slade",5
"snelson",5
"snow",5
"starostka",5
"stubbs",5
"t.n",5
"t.timmons",5
"tedford",5
"tejavej",5
"tp",5
"tyler",5
"us",5
"v.d",5
"vaughan",5
"w.a",5
"w.f",5
"wang",5
"yeager",5
"a.w",4
"adn",4
"balletto",4
"beal",4
"berne",4
"beshara",4
"biogeography",4
"bogardus",4
"borom",4
"boussarge",4
"brosnan",4
"busacca",4
"c.h",4
"c.w",4
"chalman",4
"cla",4
"coad",4
"collard",4
"coomer",4
"culivan",4
"dowling",4
"draper",4
"e.d",4
"eubanks",4
"f.b",4
"fogel",4
"fu",4
"gorman",4
"hansson",4
"heard",4
"hemstreet",4
"holznagel",4
"hopink",4
"hotchkiss",4
"hunter",4
"ii",4
"jc",4
"joansey",4
"jutasi",4
"kilby",4
"kilgore",4
"kullander",4
"laird",4
"larje",4
"leg",4
"leslie",4
"liminology",4
"m.chapman",4
"m.y",4
"macclay",4
"maddison",4
"maki",4
"mastrovito",4
"mcfarland",4
"melander",4
"muench",4
"mw",4
"o.t",4
"oats",4
"parsons",4
"petrilla",4
"platania",4
"pulver",4
"quaker",4
"r.d.caldwell",4
"rendell",4
"retzer",4
"rock",4
"s.o",4
"s.t",4
"samelson",4
"schmidt",4
"sellers",4
"sentz",4
"sneed",4
"sons",4
"spears",4
"t.r",4
"terry",4
"thayer",4
"thompsoniii",4
"todd",4
"tripp",4
"venkat",4
"weigel",4
"winstead",4
"wirth",4
"wright",4
"ww",4
"yarbrough",4
"apodaca",3
"aquarius",3
"baker",3
"beene",3
"billy",3
"boaz",3
"bohlke",3
"bold",3
"boles",3
"bonet",3
"braswell",3
"brooke",3
"buehrer",3
"celaya",3
"cisco",3
"cleere",3
"corp",3
"cuidad",3
"d.h",3
"d.j",3
"damian",3
"daneker",3
"dav",3
"de",3
"dealy",3
"denson",3
"diller",3
"dixon",3
"dobie",3
"drennen",3
"drinkard",3
"drummond",3
"e.o",3
"eddie",3
"egge",3
"eng",3
"f.f",3
"f.p",3
"f.t",3
"fitzpatrick",3
"foran",3
"foster",3
"francisco",3
"g.f",3
"gaines",3
"garvin",3
"geology",3
"gersmehl",3
"glor",3
"gnilka",3
"h.e",3
"hanfling",3
"haxo",3
"haywood",3
"hensley",3
"hess",3
"hood",3
"hubbell",3
"huffman",3
"hugh",3
"hunstman",3
"huntsman",3
"hurst",3
"j.m.grady",3
"j.t.brewer",3
"jandjebeur",3
"jerry",3
"jj",3
"kahajda",3
"kauffman",3
"kirkland",3
"klutho",3
"kononen",3
"kulp",3
"l.n",3
"lachner",3
"larsen",3
"leon",3
"levin",3
"lewis",3
"loveless",3
"magnoli",3
"mangan",3
"maryland",3
"mathews",3
"mcininch",3
"murthy",3
"muse",3
"oakburg",3
