"dwc.scientificName","freq"
"Hemigrammus",36
"Hemigrammus barrigonae",36
"Roeboides",36
"Etheostoma variatum",35
"Leporinus trifasciatus",35
"Notropis amplamala",35
"Ptychocheilus grandis",35
"Aequidens tetramerus",34
"Corydoras septemtrionalis",34
"Cyprinella analostana",34
"Esox niger",34
"Etheostoma kantuckeense",34
"Hemigrammus marginatus",34
"Pimelodella chagresi",34
"Polyodon spathula",34
"Uaru amphiacanthoides",34
"Brycon melanopterus",33
"Chrosomus oreas",33
"Creagrutus bolivari",33
"Cyprinella camura",33
"Etheostoma barrenense",33
"Hemiodus unimaculatus",33
"Hybognathus placitus",33
"Lasiancistrus",33
"Notropis rupestris",33
"Anchoviella jamesi",32
"Bunocephalus amaurus",32
"Etheostoma corona",32
"Etheostoma histrio",32
"Etheostoma punctulatum",32
"Notropis cummingsae",32
"Sorubim elongatus",32
"Bryconops giacopinii",31
"Hemigrammus schmardae",31
"Iguanodectes spilurus",31
"Markiana geayi",31
"Notropis stilbius",31
"Cichlasoma orinocense",30
"Etheostoma bellum",30
"Hemibrycon jabonero",30
"Heterandria formosa",30
"Laemolyta varia",30
"Micropterus coosae",30
"Notropis baileyi",30
"Plagioscion squamosissimus",30
"Prionobrama filigera",30
"Pungitius pungitius",30
"Satanoperca daemon",30
"Etheostoma lynceum",29
"Etheostoma pulchellum",29
"Geophagus abalios",29
"Hemibrycon metae",29
"Ictalurus furcatus",29
"Moxostoma",29
"Astronotus ocellatus",28
"Astyanax integer",28
"Etheostoma derivativum",28
"Etheostoma neopterum",28
"Etheostoma pseudovulatum",28
"Fundulus lineolatus",28
"Imparfinis",28
"Notropis xaenocephalus",28
"Pterophyllum scalare",28
"Carpiodes",27
"Catostomus occidentalis",27
"Characidium form",27
"Etheostoma gore",27
"Etheostoma jordani",27
"Hoplosternum littorale",27
"Hyphessobrycon",27
"LotaÊlota LotaÊlota",27
"Richardsonius balteatus",27
"Ambloplites ariommus",26
"Campostoma pauciradii",26
"Cottus cognatus",26
"Creagrutus hildebrandi",26
"Cyprinella trichroistia",26
"Eigenmannia macrops",26
"Etheostoma jimmycarter",26
"Exoglossum maxillingua",26
"Luxilus cerasinus",26
"Moenkhausia",26
"Oncorhynchus tshawytscha",26
"Otocinclus",26
"Percina palmaris",26
"Phenacogaster",26
"Astyanax metae",25
"Carassius carpio",25
"Characidae",25
"Characidium 1",25
"Cyprinodon variegatus",25
"Lavinia exilicauda",25
"Luxilus zonistius",25
"Noturus elegans",25
"Osmerus mordax",25
"Rineloricaria rupestris",25
"Salvelinus fontinalis",25
"AchirusÊachirus AchirusÊachirus",24
"Aequidens duopunctata",24
"Anchoviella",24
"Astyanax magdalenae",24
"Centromochlus romani",24
"Etheostoma coosae",24
"Etheostoma fusiforme",24
"Etheostoma juliae",24
"Hoplerythrinus unitaeniatus",24
"Hydrolycus scomberoides",24
"Liposarcus multiradiatus",24
"Moenkhausia cotinho",24
"Oncorhynchus kisutch",24
"Potamorrhaphis guianensis",24
"Semaprochilodus kneri",24
"Umbra pygmaea",24
"Ammocrypta beani",23
"Apistogramma hoignei",23
"Chrosomus eos",23
"Cottus asper",23
"Couesius plumbeus",23
"Etheostoma serrifer",23
"Etheostoma tecumsehi",23
"Leporinus agassizi",23
"Lythrurus bellus",23
"Nannostomus unifasciatus",23
"Notropis maculatus",23
"Percina crassa",23
"Serrasalmus irritans",23
"Sorubim lima",23
"Sturisoma festivum",23
"Anchovia surinamensis",22
"Boulengerella cuvieri",22
"Cichlasoma cyanoguttatum",22
"Etheostoma blennius",22
"Hemigrammus arriba",22
"Hemiodopsis semitaeniatus",22
"Hybopsis winchelli",22
"Ichthyomyzon gagei",22
"Moxostoma poecilurum",22
"Moxostoma rupiscartes",22
"Notropis amabilis",22
"Notropis spectrunculus",22
"Noturus phaeus",22
"Pygocentrus caribe",22
"Steindachnerina leucisca",22
"Biotodoma cupido",21
"Bryconamericus",21
"Bryconops melanurus",21
"Corydoras aeneus",21
"Etheostoma euzonum",21
"Etheostoma sanguifluum",21
"Gymnotus carapo",21
"Hemiodontichthys acipenserinus",21
"Hypopygus lepturus",21
"Moenkhausia oligolepis",21
"Moxostoma cervinum",21
"Notropis scepticus",21
"Pimelodella 1",21
"Platydoras armatulus",21
"Rhaphiodon gibbus",21
"Semotilus corporalis",21
"Characidium G",20
"Characidium zebra",20
"Cyprinella pyrrhomelas",20
"Eigenmannia",20
"Etheostoma podostemone",20
"Etheostoma tippecanoe",20
"Fundulus chrysotus",20
"Gasteropelecus sternicla",20
"Hyphessobrycon metae",20
"Mugil cephalus",20
"Percina macrocephala",20
"Percina peltata",20
"Poecilia caucana",20
"Semotilus thoreauianus",20
"Steindachnerina guentheri",20
"Tetragonopterus chalceus",20
"Thoburnia rhothoecum",20
"Astyanax mexicanus",19
"Chaetobranchus flavescens",19
"Characidium 2",19
"Corydoras hastatus",19
"Curimata Q",19
"Etheostoma striatulum",19
"Etheostoma vitreum",19
"Fundulus zebrinus",19
"Gephyrocharax venezuelae",19
"Ictalurus catus",19
