"dwc.scientificName","freq"
"Bregmaceros japonicus",82
"Gonostoma gracile",82
"Rimicola eigenmanni",82
"Starksia spinipenis",82
"Synodus evermanni",82
"Halichoeres dispilus",81
"Synchiropus atrilabiatus",81
"Xystreurys liolepis",81
"Bregmaceros macclellandi",80
"Chiasmodon niger",80
"Congridae",80
"Fundulus parvipinnis",80
"Stenobrachius nannochir",80
"Melanocetus johnsoni",79
"Menticirrhus undulatus",79
"Vinciguerria",79
"Ariosoma gilberti",78
"Chitonotus pugetensis",78
"Clevelandia ios",78
"Coccorella atrata",78
"Gobiesox rhessodon",78
"Icelinus quadriseriatus",78
"Sebastes auriculatus",78
"Selar crumenophthalmus",78
"Antennarius sanguineus",77
"Evermannella ahlstromi",77
"Prognichthys gibbifrons",77
"Quietula y-cauda",77
"Sebastes umbrosus",77
"Sebastolobus alascanus",77
"Taaningichthys bathyphilus",77
"Balistes polylepis",76
"Ilypnus gilberti",76
"Zaniolepis latipinnis",76
"Brachyistius frenatus",75
"Doryrhamphus melanopleura",75
"Photonectes",75
"Poromitra oscitans",75
"Alloclinus holderi",74
"Sebastes vexillaris",74
"Triphoturus oculeus",74
"Gymnothorax castaneus",73
"Pleuronichthys ritteri",73
"Sebastes eos",73
"Anisotremus davidsonii",72
"Gillichthys mirabilis",72
"Margrethia obtusirostra",72
"Odontostomops normalops",72
"Rhinobatos productus",72
"Triakis semifasciata",72
"Arctozenus risso",71
"Pseudupeneus grandisquamis",71
"Sebastes atrovirens",71
"Sebastes elongatus",71
"Sebastes rosenblatti",71
"Albula vulpes",70
"Diaphus brachycephalus",70
"Diaphus rolfbolini",70
"Idiacanthus panamensis",70
"Gobiosoma chiquita",69
"Leptocottus armatus australis",69
"Malacosteus niger",69
"Sargocentron suborbitalis",69
"Sebastes serriceps",69
"Sternoptyx",69
"Xiphister atropurpureus",69
"Calamus brachysomus",68
"Sebastes carnatus",68
"Lactoria diaphana",67
"Melamphaes acanthomus",67
"Sebastes dallii",67
"Seriola lalandi",67
"Chaenopsis alepidota",66
"Etropus crossotus",66
"Pseudogramma thaumasium",66
"Leptocottus armatus",65
"Macropinna microstoma",65
"Myrophis vafer",65
"Oxylebius pictus",65
"Brama dussumieri",64
"Cryptopsaras couesi",64
"Diplectrum pacificum",64
"Entomacrodus chiostictus",64
"Eucinostomus currani",64
"Labrisomus multiporosus",64
"Melamphaes laeviceps",64
"Sebastes rastrelliger",64
"Zaniolepis frenata",64
"Anchoa compressa",63
