"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"EtOH","fsucml","zoological collection","fsucml: 175","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 879","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 152","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 532","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 549","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 420","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 489","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 33","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 141","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 14","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 737","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 184","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 657","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 809","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 767","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 604","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 248","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 586","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 286","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 508","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 4","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 906","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 608","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 940","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 935","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 156","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 565","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 495","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 832","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 240","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 294","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 995","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 397","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 441","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 923","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 744","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 725","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 272","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 768","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 881","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 592","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 771","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 132","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 721","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 298","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 806","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 793","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 102","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 641","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 73","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 895","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 386","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 581","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 293","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 285","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 964","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 149","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 834","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 452","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 297","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 760","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 595","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 649","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 405","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 88","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 351","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 179","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 343","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 178","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 208","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 314","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 921","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 414","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 968","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 510","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 571","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 407","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 931","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 871","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 522","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 188","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 194","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 498","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 430","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 421","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 99","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 21","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 826","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 38","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 15","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 382","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 189","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 271","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 937","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 121","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 827","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 978","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 1003","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 94","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 763","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 470","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 552","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 613","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 741","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 425","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 280","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 114","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 677","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 350","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 987","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 446","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 916","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 338","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 524","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 643","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 933","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 724","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 707","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 177","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 531","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 1013","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 514","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 848","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 845","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 8","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 541","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 44","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 780","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 344","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 305","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 984","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 418","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 259","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 241","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 28","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 449","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 798","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 910","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 46","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 667","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 239","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 626","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 486","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 221","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 912","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 90","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 402","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 751","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 772","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 686","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 494","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 85","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 770","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 669","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 469","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 506","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 679","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 383","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 874","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 519","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 424","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 186","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 551","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 920","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 615","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 284","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 377","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 71","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 493","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 385","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 66","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 922","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 61","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 140","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 628","EtOH","","",NA,NA,NA,40
"EtOH","fsucml","zoological collection","fsucml: 915","EtOH","","",NA,NA,NA,40
