"Family","Count"
"homalopteridae",408
"hypostominae",1
"leptochariidae",5
"leptochilichthyidae",7
"megalomycteridae",10
"ophicephalidae",6
"ophichthyidae",53
"parakysidae",6
"parapercidae",5
"pempherididae",159
"periophthalmidae",5
"petromyzonidae",3
"platacidae",2
"pomadasyidae",27
"pseudoplesiopidae",1
"pygidiidae",2
"rajiidae",2
"rhincodontidae",6
"stomiatidae",43
"stylophthalmidae",1
"theraponidae",22
"auchenoglanididae",1
"cylopteridae",1
"botiidae",84
"comephoridae",4
"null",54
"erethisitidae",15
"monognathidae",5
"saccopharyngidae",58
"acanthuroidei",1
"argentinoidei",10
"atherionidae",2
"bathylaconidae",3
"blennioidei",9
"bovichthyidae",22
"centrophrynidae",15
"ceratioidea",3
"cheimarrhichthyidae",7
"chimaeroidei",1
"coelacanthidae",4
"gobioidei",101
"gobionellidae",2
"grammistidae",291
"harpadontidae",1
"lamprididae",8
"mirapinnidae",25
"neoceratiidae",4
"notorynchidae",17
"notothenioidei",44
"rajiformes",2
"rhinidae",5
"rhinopteridae",61
"rhombosoleidae",6
"scombroidei",13
"scopelosauridae",1
"stromateoidei",16
"synodontoidei",27
"thaumatichthyidae",40
"trachinoidei",2
"vorhisiidae",2
"xenocongridae",26
"anthiidae",1
"apternontidae",42
"ariommidae",1
"asymmetrontidae",5
"bathygadidae",43
"bathypteroidae",81
"bellostomatidae",24
"beryciformes",2
"blennidae",4
"blennioids",4
"brachyaeluridae",1
"chondrichthyes",1
"cichildae",7
"cichilidae",1
"clupeiformes",7
"coiidae",5
"dalitidae",25
"gadiformes",42
"harpadonidae",35
"lampriformes",10
"liopropomatidae",86
"lipogenyidae",10
"macrouridaex",1
"melanostomiatidae",133
"notacanthiformes",5
"ophidiiformes",31
"perciformes",142
"pleuronectiformes",159
"radiicephalidae",3
"rhinoprenidae",1
"scorpeanidae",2
"sp.",3
"stromateidae*",4
"stromateoids",11
"triptertgiidae",1
"undefinable",21
"xenocephalidae",2
"gymnotidade",2
"prystigasteridae",9
"acrochordidae",6
"agamidae",19
"alligatoridae",21
"alsodidae",55
"alytidae",2
"ambystomatidae",504
"amphisbaenidae",4
"amphiumidae",4
"anguidae",127
"aniliidae",1
"anniellidae",7
"anomalepididae",1
"arthroleptidae",3
"ascaphidae",2
"bataguridae",25
"batrachylidae",7
"boidae",58
"bombinatoridae",13
"bufonidae",1754
"caeciliidae",1
"ceratophryidae",16
"chamaeleonidae",14
"chelidae",4
"cheloniidae",35
"chelydridae",78
"colubridae",2859
"cordylidae",3
"corytophanidae",54
"crocodylidae",7
"crotalidae",1
"crotaphytidae",56
"cryptobranchidae",5
"cycloramphidae",18
"dendrobatidae",13
"dermatemydidae",5
"dicamptodontidae",1
"elapidae",49
"eleutherodactylidae",213
"emydidae",752
"eublepharidae",36
"gavialidae",2
"gekkonidae",144
"geoemydidae",10
"gymnophthalmidae",4
"helodermatidae",13
"hemiphractidae",8
"hydrophiidae",8
"hylidae",2254
"hylodidae",33
"hynobiidae",2
"hyperoliidae",8
"ichthyophiidae",1
"iguanidae",137
"indotyphlidae",1
"kinosternidae",258
"lacertidae",43
"leiuperidae",207
"leptodactylidae",259
"leptotyphlopidae",9
"loxocemidae",1
"mantellidae",1
"megophryidae",3
"microhylidae",124
"myobatrachidae",45
"odontophrynidae",17
"pelobatidae",4
"pelomedusidae",1
"phrynosomatidae",1653
"pipidae",13
"platysternidae",5
"plethodontidae",1216
"podocnemididae",4
"polychrotidae",444
"proteidae",35
"pythonidae",28
"pyxicephalidae",2
"ranidae",1980
"recurvirostridae",12
"rhacophoridae",2
"rhineuridae",5
"rhinodermatidae",24
"rhinophrynidae",16
"rhyacotritonidae",2
"salamandridae",332
"scaphiopodidae",173
"scincidae",374
"sirenidae",51
"sphenodontidae",1
"strabomantidae",1
"teiidae",694
"testudinidae",123
"trionychidae",45
"tropidophiidae",2
"tropiduridae",273
"typhlopidae",2
"varanidae",23
"viperidae",397
"xantusiidae",48
"xenopeltidae",1
"xenosauridae",22
"anguilliformes",18
"atherniopsidae",1
"cyprindae",2
"cyprindiae",1
"cyprinida",1
"cyprinide",1
"cheimarrichthyidae",1
"leptoscopidae",3
"accipitridae",99
"aegithalidae",6
"alaudidae",6
"alcedinidae",2
"alcidae",69
"anatidae",191
"antilocapridae",2
"aotidae",2
"apodidae",2
"ardeidae",42
"atelidae",8
"balaenidae",5
"balaenopteridae",10
"bombycillidae",18
"bovidae",37
"callitrichidae",6
"camelidae",2
"canidae",331
"caprimulgidae",13
