"dwc.scientificName","freq"
"Scomberomorus maculatus",1
"Scorpaenopsis brevifrons",1
"Selachii",1
"Semotilus corporalis",1
"Sphoeroides nephelus",1
"Sphyraena",1
"Sphyrna zygaena",1
"Strongylura marina",1
"Symphurus plagiusa",1
"Syngnathus floridae",1
"Syngnathus scovelli",1
"Synodus binotatus",1
"Synodus foetens",1
"Thoburnia rhothoeca",1
"Thymallus arcticus pallas",1
"Trichiurus lepturus",1
"Trinectes maculata",1
"Trinectes maculatus",1
"Typhlichthys subterraneus",1
"Xiphias gladius",1
"Zanclus cornutus (canescens)",1
"Zebrasoma flavescens",1
