"dwc.scientificName","freq"
"Pteronotropis hypselopterus",11
"Trinectes maculatus fasciatus",11
"Atractosteus spatula",10
"Centropristis philadelphica",10
"Chaetodipterus faber",10
"Cyprinella camura x C. venusta",10
"Cyprinella lutrensis x C. venusta",10
"Esox sp.",10
"Eucinostomus spp.",10
"Hypophthalmichthys nobilis",10
"Lythrurus lirus",10
"Percina caprodes caprodes",10
"Percina copelandi",10
"Pimephales tenellus",10
"Erimystax dissimilis",9
"Myrophis punctatus",9
"Nocomis biguttatus",9
"Noturus lachneri",9
"Porichthys plectrodon",9
"Bagre marinus",8
"Cycleptus elongatus",8
"Etheostoma jessiae",8
"Etheostoma olmstedi",8
"Etheostoma radiosum",8
"Fundulus confluentus",8
"Hemitremia flammea",8
"Macrhybopsis aestivalis hyostoma",8
"Moxostoma macrolepidotum",8
"Notropis cummingsae",8
"Notropis stramineus",8
"Noturus insignis",8
"Opsanus beta",8
"Phenacobius uranops",8
"Pimephales sp.",8
"Scomberomorus maculatus",8
"Stephanolepis hispidus",8
"Chloroscombrus chrysurus",7
"Cyprinella trichroistia",7
"Ericymba buccata",7
"Etheostoma whipplei whipplei",7
"Fundulus stellifer",7
"Micropterus coosae",7
"Notropis uranoscopus",7
"Peprilus paru",7
"Percina palmaris",7
"Etheostoma flavum",6
"Etheostoma nigrum nigrum",6
"Etheostoma oophylax",6
"Etheostoma spectabile",6
"Etheostoma tuscumbia",6
"Fundulus majalis",6
"Fundulus notatus x F. olivaceus",6
"Gambusia sp. (hybrid)",6
"Gobionellus boleosoma",6
"Lythrurus ardens",6
"Nocomis asper",6
"Notropis harperi",6
"Notropis ortenburgeri",6
"Notropis sp. (cf. N. longirostris)",6
"Noturus hildebrandi lautus",6
"Noturus sp.",6
"Orthopristis chrysoptera",6
"Perca flavescens",6
"Phenacobius catostomus",6
"Piaractus brachypomus",6
"Pogonias cromis",6
"Prionotus longispinosus",6
"Pteronotropis hubbsi",6
"Semotilus thoreauianus",6
"Chilomycterus schoepfi",5
"Ctenopharyngodon idella",5
"Cyprinella venusta x C. lutrensis",5
"Eleotris pisonis",5
"Etheostoma coosae",5
"Etheostoma jimmycarter",5
"Evorthodus lyricus",5
"Fundulus cingulatus",5
"Fundulus escambiae",5
"Gobiosoma robustum",5
"Hippocampus erectus",5
"Ichthyomyzon unicuspis",5
"Ictalurus sp.",5
"Lepophidium brevibarbe",5
"Lucania goodei",5
"Luxilus cornutus",5
"Macrhybopsis meeki",5
"Microgobius thalassinus",5
"Notropis greenei",5
"Notropis xaenocephalus",5
"Ophichthus gomesi",5
"Petromyzontidae",5
"Polydactylus octonemus",5
"Prionotus scitulus",5
"Stellifer lanceolatus",5
"Trichiurus lepturus",5
"Acantharchus pomotis",4
"Achirus lineatus",4
"Acipenser fulvescens",4
"Ammocrypta bifascia",4
"Ammocrypta sp.",4
"Anchoa lyolepis",4
"Astroscopus y-graecum",4
"Astyanax mexicanus",4
"Cichlasoma cyanoguttatum",4
"Cyprinella gibbsi",4
"Enneacanthus obesus",4
"Etheostoma edwini",4
"Etheostoma longimanum",4
"Etheostoma variatum",4
"Hybognathus regius",4
"Hybopsis lineapunctata",4
"Lepomis cyanellus x L. megalotis",4
"Lepomis miniatus x L. punctatus",4
"Leptolucania ommata",4
"Luxilus albeolus",4
"Lythrurus umbratilis umbratilis",4
"Menticirrhus saxatilis",4
"Morone sp.",4
"Nocomis leptocephalus leptocephalus",4
"Notropis photogenis",4
"Notropis procne",4
"Notropis rubellus",4
"Notropis sp. (cf  N. spectrunculus)",4
"Noturus albater",4
"Percina sp.",4
"Percopsis omiscomaycus",4
"Scaphirhynchus albus",4
"Scartomyzon cervinus",4
"Sphyraena barracuda",4
"Syacium gunteri",4
"Trachurus lathami",4
"Agonostomus monticola",3
"Astronotus ocellatus",3
"Branchiostoma sp.",3
"Campostoma sp.",3
"Chrosomus oreas",3
"Clupeidae",3
"Cyclopsetta chittendeni",3
"Cyprinella analostana",3
"Cyprinella callitaenia",3
"Diplectrum bivittatum",3
"Etheostoma crossopterum",3
"Etheostoma inscriptum",3
"Etheostoma lawerencei",3
"Etheostoma maculatum",3
"Etheostoma radiosum radiosum",3
"Etheostoma ramseyi",3
"Etheostoma serrifer",3
"Exoglossum maxillingua",3
"Gobionellus hastatus",3
"Hybopsis sp. (cf. H. winchelli)",3
"Lampetra tridentata",3
"Larimus fasciatus",3
"Lepomis macrochirus x L. megalotis",3
"Luxilus cerasinus",3
"Menidia peninsulae",3
"Moxostoma macrolepidotum breviceps",3
"Mugil sp.",3
"Notropis cahabae",3
"Notropis chrosomus",3
"Notropis dorsalis",3
"Notropis lutipinnis",3
"Notropis melanostomus",3
"Oncorhynchus tshawytscha",3
"Percina roanoka",3
"Percina smithvanizi",3
"Pygocentrus nattereri",3
"Rhinichthys cataractae",3
"Rhizoprionodon terraenovae",3
"Sander canadensis",3
"Scaphirhynchus suttkusi",3
"Sphoeroides nephelus",3
"Thoburnia rhothoeca",3
"Umbra limi",3
"Alosa pseudoharengus",2
"Alosa sp.",2
"Ameiurus platycephalus",2
"Ammocrypta clara",2
"Bathygobius soporator",2
"Brotula barbata",2
"Carpiodes Cyprinus",2
"Catostomus sp.",2
"Centrarchidae",2
"Cichlasoma urophthalmus",2
"Clarias batrachus",2
"Clinostomus funduloides funduloides",2
"Cottus caeruleomentum",2
"Cottus girardi",2
"Cottus rhotheus",2
"Cyprinella caerulea",2
"Erimystax harryi",2
"Etheostoma baileyi",2
"Etheostoma bellum",2
"Etheostoma blennioides pholidotum",2
"Etheostoma boschungi",2
"Etheostoma chuckwachatte",2
"Etheostoma colorosum",2
"Etheostoma craigini",2
"Etheostoma moorei",2
"Etheostoma obeyense",2
"Etheostoma pallididorsum",2
"Etheostoma podostemone",2
"Etheostoma simoterum atripinne",2
"Etheostoma vitreum",2
"Fundulus lineolatus",2
"Gambusia affinis x holbrooki",2
"Hemiramphus brasiliensis",2
"Histrio histrio",2
"Hybopsis rubrifrons",2
"Hydrolagus mirabilis",2
"Hypleurochilus geminatus",2
"Hypsoblennius hentz",2
"Jordanella floridae",2
"Lampetra appendix",2
"Lepisosteus platyrhincus",2
"Lepomis macrochirus x cyanellus",2
"Lutjanus campechanus",2
"Lutjanus synagris",2
"Lythrurus atrapiculus",2
"Megalops atlanticus",2
"Moxostoma anisurum",2
"Narcine brasiliensis",2
"Notropis asperifrons",2
"Notropis chiliticus",2
"Notropis rubricroceus",2
"Notropis semperasper",2
"Notropis sp. (cf. N. rubellus)",2
"Ogcocephalus pantostictus",2
"Oncorhynchus mykiss",2
"Ophidion josephi",2
"Opisthonema oglinum",2
"Osmerus mordax",2
"Paralichthys sp.",2
"Percina aurolineata",2
"Percina brevicauda",2
"Percina burtoni",2
"Percina macrolepida",2
"Percina stictogaster",2
"Petromyzon marinus",2
"Pomatomus saltatrix",2
"Prionotus rubio",2
"Rasbora sp.",2
"Rhynchoconger flavus",2
"Selene setapinnis",2
"Sphyrna tiburo",2
"Stegastes partitus",2
"Steindachneria argentea",2
"Stenotomus caprinus",2
"Syngnathus sp.",2
"Tinca tinca",2
"Typhlichthys subterraneus",2
"Umbra pygmaea",2
"Xiphophorus sp.",2
"Abudefduf saxatilis",1
"Acrocheilus alutaceus",1
"Agosia chrysogaster",1
"Alosa sapidissima",1
"Alutera schoepfi",1
"Ambloplites constellatus",1
"Ameiurus brunneus",1
"Ameiurus catus",1
"Ameiurus serracanthus",1
"Ancylopsetta ommata",1
"Antennarius radiosus",1
"Bascanichthys bascanium",1
"Bellator militaris",1
"Belonesox belizanus",1
"Bollmannia communis",1
"Branchiostoma caribaeum",1
"Branchiostoma virginiae",1
"Campostoma anomalum x Luxilus chrysocephalus",1
"Campostoma anomalum x Nocomis leptocephalus",1
"Caranx sp.",1
"Carcharhinus leucas",1
"Carcharhinus limbatus",1
"Carpiodes cyprinus forbesi",1
"Catostomus clarki",1
"Catostomus insignis",1
"Catostomus macrocheilus",1
"Centropomus undecimalis",1
"Cephalopholis fulva",1
"Chaetodon ocellatus",1
"Chaetodon striatus",1
"Chanidae",1
"Chasmodes bosquianus",1
"Chirostoma sp.",1
"Chologaster agassizi",1
"Chologaster cornuta",1
"Clinostomus x Luxilus chrysocephalus",1
"Colossoma macropomum",1
"Coryphaena equiselis",1
"Cottus aleuticus",1
"Cottus carolinae zopherus",1
"Cottus pygmaeus",1
"Culaea inconstans",1
"Cyclopsetta fimbriata",1
"Cynoscion nothus",1
"Cynoscion sp.",1
"Cyprinella camura x C. lutrensis",1
"Cyprinella nivea",1
"Cyprinella proserpina",1
"Cyprinella pyrrhomelas",1
"Cyprinella venusta x C. camura",1
"Dactyloscopus moorei",1
"Dallia pectoralis",1
"Dasyatis americana",1
"Dionda episcopa",1
"Echeneis naucrates",1
"Echiophis punctifer",1
"Elassoma alabamae",1
"Elassoma okefenokee",1
"Enneacanthus chaetodon",1
"Enneacanthus sp.",1
"Epinephelus  flavolimbatus",1
"Epinephelus striatus",1
"Erimystax x-punctatus",1
"Etheostoma barrenense",1
"Etheostoma blennioides blennioides",1
"Etheostoma camurum",1
"Etheostoma chlorobranchium",1
"Etheostoma davisoni",1
"Etheostoma ditrema",1
"Etheostoma flabellare humerale",1
"Etheostoma fricksium",1
"Etheostoma hopkinsi",1
"Etheostoma kanawhae",1
"Etheostoma kantuckeense",1
"Etheostoma mariae",1
"Etheostoma microperca",1
"Etheostoma nuchale",1
"Etheostoma olmstedi maculaticeps",1
"Etheostoma saludae",1
"Etheostoma smithi",1
"Etheostoma spilotum",1
"Etheostoma squamiceps",1
"Etheostoma swannanoa",1
"Etheostoma tallapoosae",1
"Etheostoma tippacanoe",1
"Etheostoma tippecanoe",1
"Etheostoma uniporum",1
"Eucinostomus gula",1
"Exoglossum laurae",1
"Fundulus rathbuni",1
"Fundulus seminolis",1
"Fundulus zebrinus",1
"Gambusia amistandensis",1
"Gambusia gaigei",1
"Gasterosteus aculeatus",1
"Gymnachirus texae",1
"Gymnthorax nigromarginatus",1
"Haemulon aurolineatum",1
"Haemulon flavolineatum",1
"Haemulon plumierii",1
"Haemulon sciurus",1
"Hemicaranx amblyrhynchus",1
"Hirundichthys rondeletii",1
"Holocentrus rufus",1
"Hybognathus spp.",1
"Hypentelium roanokense",1
"Hyporhamphus meeki",1
"Hypsoblennius ionthas",1
"Ichthyomyzon greeleyi",1
"Ictalurus lupus",1
"Lagocephalus laevigatus",1
"Lepomis cyanellus x Lepomis sp.",1
"Lepomis gulosus x L. cyanellus",1
"Lepomis gulosus x microlophus",1
"Lepomis macrochirus x microlophus",1
"Lepomis macrochirus x miniatus",1
"Lepomis megalotis x cyanellus",1
"Lepomis megalotis x L. cyanellus",1
"Lepomis megalotis X L. cyanellus",1
"Lepophidium jeannae",1
"Luxilus Chrysocephalus",1
"Luxilus sp.",1
"Luxilus zonistius",1
"Lythrurus snelsoni",1
"Macrhybopsis gelida",1
"Macrhybopsis sp.",1
"Meda fulgida",1
"Membras martinca",1
"Menidia clarkhubbsi",1
"Mesites maculatus",1
"Mistichthys luzonensis",1
"Monopterus albus",1
"Moxostoma pappillosum",1
"Moxostoma sp. cf. poecilurum",1
"Mulloidichthys martinicas",1
"Mycteroperca microlepis",1
"Mylopharyngodon piceus",1
"Nocomis effusus",1
"Notropis altipinnis",1
"Notropis amabilis",1
"Notropis amoenus",1
"Notropis atrocaudalis",1
"Notropis braytoni",1
"Notropis ozarcanus",1
"Notropis ozarkanus",1
"Notropis perpallidus",1
"Notropis scabriceps",1
"Notropis spectrunculus",1
"Notropis texanus x Opsopoeodus emiliae",1
"Notropis topeka",1
"Noturus eleutherus",1
"Noturus eleuthrerus",1
"Noturus fasciatus",1
"Noturus placidus",1
"Novumbra hubbsi",1
"Ocyurus chrysurus",1
"Oligoplites Saurus",1
"Oncorhynchus kisutch",1
"Oncorhynchus nerka",1
"Oreochromis aureus",1
"Paralichthyidae",1
"Paralichthys albigutta",1
"Pareques iwamotoi",1
"Percina austroperca",1
"Percina crassa",1
"Percina gymnocephala",1
"Percina nasuta",1
"Percina notogramma",1
"Percina rex",1
"Percina tanasi",1
"Percina uranidea",1
"Percopsis transmontana",1
"Pimephales promelas x Semotilus atromaculatus",1
"Prionotus ophryas",1
"Prionotus paralatus",1
"Prionotus roseus",1
"Prionotus sp.",1
"Pristis pectinata",1
"Profundulus sp.",1
"Pteronotropis metallicus",1
"Ptychocheilus oregonensis",1
"Rachycentron canadum",1
"Raja texana",1
"Rhinichthys atratulus atratulus",1
"Rhinichthys cataractae cataractae",1
"Rhinichthys cobitis",1
"Rhinichthys osculus",1
"Rhizoprinodon terranovae",1
"Richardsonius balteatus",1
"Ruvettus pretiosus",1
"Rypticus saponaceus",1
"Salmo salar",1
"Salvelinus fontinalis",1
"Saurida brasiliensis",1
"Scartomyzon ariommus",1
"Scartomyzon rupiscartes",1
"Sciaenidae",1
"Scorpaena calcarata",1
"Scorpaena plumieri",1
"Semotilus corporalis",1
"Sparisoma aurofrenatum",1
"Sphoeroides sp.",1
"Sphyraena guachancho",1
"Sphyrna lewini",1
"Symphurus civitatium",1
"Symphurus diomedeanus",1
"Syngnathus floridae",1
"Thalassoma bifasciata",1
"Tilapia sp.",1
"Upeneus parvus",1
"Uroconger syringinus",1
"Urophycis cirrata",1
"Urophycis floridana",1
