"Family","Count"
"indostomidae",1
"lamnidae",1
"leptochilichthyidae",1
"mantellidae",1
"mohoidae",1
"moschidae",1
"nandiniidae",1
"nothobranchiidae",1
"notiomystidae",1
"pegasidae",1
"pelodytidae",1
"phascolarctidae",1
"pholidichthyidae",1
"plantaginaceae",1
"platycephalidae",1
"polyprionidae",1
"pristigasteridae",1
"ptilocercidae",1
"rhamphichthyidae",1
"rhyacotritonidae",1
"rhynchobatidae",1
"scytalinidae",1
"solenostomidae",1
"stegostomatidae",1
"stephanoberycidae",1
"telmatherinidae",1
"thylacinidae",1
"torpedinidae",1
"trachinidae",1
"trachipteridae",1
"triacanthidae",1
"trichonotidae",1
"zeledoniidae",1
"ziphiidae",1
