"Collector","Count"
"h.l",5
"hafiz",5
"ichthyology",5
"j.i",5
"kirk",5
"kitiona",5
"klausewitz",5
"krauss",5
"lance",5
"leonida",5
"limwelu",5
"ludlow",5
"ludwig",5
"marshall",5
"miller",5
"muench",5
"murakami",5
"oliver",5
"parham",5
"peck",5
"planes",5
"plessis",5
"prescott",5
"raymond",5
"raysor",5
"reed",5
"richer",5
"rofen",5
"roper",5
"serge",5
"set",5
"shaman",5
"stations",5
"swan",5
"tester",5
"trade",5
"trefz",5
"uh",5
"vega",5
"walker",5
"05",4
"a.n",4
"aaron",4
"ahearn",4
"albaledejo",4
"alcala",4
"artzi",4
"avi",4
"ayling",4
"beinta",4
"bonito",4
"burgess",4
"c.s",4
"chen",4
"cheyne",4
"children",4
"classen",4
"clemens",4
"cp12",4
"cp4",4
"cp9",4
"d.t",4
"deas",4
"degruy",4
"diagne",4
"diamantina",4
"dickey",4
"donn",4
"e.o",4
"e.p",4
"eads",4
"ed",4
"enos",4
"ent",4
"fao",4
"faulkner",4
"fowler",4
"gillett",4
"gomon",4
"gregory",4
"halstead",4
"harding",4
"henri",4
"humphreys",4
"ibn",4
"ikhtiandr",4
"j.k",4
"janthina",4
"kaimi",4
"kapiniaris",4
"keats",4
"kerstitch",4
"kevin",4
"kung",4
"lab",4
"lisa",4
"m.f",4
"m.k.k",4
"majid",4
"makai",4
"marinovic",4
"mccain",4
"mcshane",4
"ministry",4
"minoru",4
"miroz",4
"morin",4
"mumford",4
"munday",4
"murdy",4
"museum",4
"n.l.h",4
"nagareda",4
"nankivell",4
"newman",4
"nigel",4
"o'neill",4
"oceanic",4
"oceanography",4
"orstom",4
"pac",4
"perhaps",4
"polunin",4
"program",4
"r.p",4
"range",4
"reader",4
"reverend",4
"richert",4
"rnu",4
"ron",4
"s.a",4
"san",4
"shaklee",4
"shirley",4
"sixberry",4
"small",4
"soela",4
"stern",4
"stobbs",4
"t.d",4
"the",4
"thorsson",4
"tyler",4
"v.s",4
"victor",4
"vii",4
"w.k",4
"weather",4
"webster",4
"weisler",4
"wright",4
"yamashita",4
"0101",3
"047",3
"403a",3
"adriaan",3
"alaska",3
"andrew",3
"anela",3
"anke",3
"ann",3
"arakaki",3
"at",3
"augustin",3
"australian",3
"b.k",3
"b.w.s",3
"baharna",3
"bail",3
"bauman",3
"bert",3
"bestie",3
"bierce",3
"billy",3
"biological",3
"birkeland",3
"bohdan",3
"bourne",3
"breeden",3
"breese",3
"bronson",3
"brown",3
"bsk",3
"bussing",3
"by",3
"böhlke",3
"carlos",3
"carson",3
"chastain",3
"clare",3
"clayton",3
"college",3
"competition",3
"coral",3
"courtland",3
"cp31",3
"cp47",3
"cp8",3
"cyp",3
"damon",3
"deeks",3
"dees",3
"don",3
"donner",3
"douglas",3
"drake",3
"dwayne",3
"earl",3
"ego",3
"egyptian",3
"evaam",3
"fenton",3
"fernando",3
"fong",3
"francois",3
"fraser",3
"fujimura",3
"gibbons",3
"gittenberger",3
"gotshall",3
"graf",3
"greg",3
"grigg",3
"grovhoug",3
"harry",3
"healy",3
"hebert",3
"henderson",3
"heyward",3
"higashi",3
"hoeksema",3
"hubley",3
"hughes",3
"hunnicutt",3
"ikehara",3
"irving",3
"itasca",3
"j.s",3
"jacques",3
"jay",3
"jeremy",3
"joe",3
"k.t",3
"kailola",3
"kaimiloa",3
"kathy",3
"ken",3
"kenji",3
"kilbride",3
"kingsford",3
"kishinami",3
"kop",3
"kuamoo",3
"laboratory",3
"liang",3
"loomis",3
"m.e",3
"mal",3
"market",3
"marthen",3
"mataitini",3
"mathews",3
"matthews",3
"mcgrouther",3
"mckay",3
"mead",3
"miles",3
"minton",3
"moana",3
"moffitt",3
"mooi",3
"morris",3
"mrs",3
"murphy",3
"needham",3
"net",3
"neumann",3
"nicolas",3
"northern",3
"okada",3
"omoto",3
"oregon",3
"pang",3
"patrick",3
"philippines",3
"pinot",3
"rajkumar",3
"rastrelliger",3
"red",3
"reinhardt",3
"rodney",3
"roehm",3
"roland",3
"rosenblatt",3
"satapoomin",3
"schiel",3
"schooner",3
"section",3
"seto",3
"shaner",3
"shao",3
"shiota",3
"spath",3
"squid",3
"steele",3
"steinitz",3
"steven",3
"stewart",3
"string",3
"sturges",3
"sudanese",3
"surveyor",3
"t3",3
"taupotini",3
"teeter",3
"teriimoe",3
"territory",3
"tiare",3
"tibbatts",3
"unit",3
"venture",3
"villoso",3
"wadley",3
"wallen",3
"war",3
"warren",3
"white",3
"whitton",3
"wilcox",3
"woods",3
"woodworth",3
"wormald",3
"yamashiroya",3
"ziegler",3
"001",2
"048",2
"08",2
"9a",2
"aki",2
"akiono",2
"akiyama",2
"alameda",2
"albert",2
"alfred",2
"antonius",2
"arbasto",2
"arii",2
"arsene",2
"azteque",2
"b.l",2
"bargibant",2
"barro",2
"bauer",2
"benbow",2
"bendell",2
"biju",2
"bill",2
"blum",2
"boat",2
"bob",2
"bolin",2
"borja",2
"bottom",2
"boutet",2
"boy",2
"brent",2
"brooke",2
"bruggemann",2
"bruwelheide",2
"burhanuddin",2
"buxton",2
"c.c",2
"c.d",2
"c.m.h",2
"caldwell",2
"carol",2
"catch",2
"ch5",2
"chanfour",2
"chong",2
"chris",2
"clair",2
"claude",2
"collector",2
"commerial",2
"commonwealth",2
"cornish",2
"cp41",2
"cross",2
"csiro",2
"cw",2
"dale",2
"degener",2
"delmas",2
"dennis",2
"derby",2
"dexter",2
"diver",2
"dock",2
"dockins",2
"donald",2
"doug",2
"dufour",2
"dunn",2
"dye",2
"ebesu",2
"el",2
"ellis",2
"elton",2
"embl",2
"emeraech",2
"eniwetok",2
"f.m",2
"farrington",2
"fishes",2
"fleming",2
"fred",2
"fujii",2
"fujikawa",2
"fujimoto",2
"g.c",2
"g.m",2
"gali",2
"georges",2
"gerald",2
"gill",2
"goeden",2
"griffiths",2
"groves",2
"gulf",2
"gushiken",2
"guy",2
"h.c",2
"happie",2
"hari",2
"harr",2
"haus",2
"hawaiian",2
"helen",2
"hickson",2
"hill",2
"hoffman",2
"holland",2
"holzman",2
"hussein",2
"imose",2
"inoue",2
"institut",2
"irie",2
"ivantsoff",2
"iwamoto",2
"izumi",2
"jeffry",2
"jeng",2
"jim",2
"jo",2
"jonklaas",2
"k.d",2
"kaduo",2
"kai",2
"kam",2
"kamehameha",2
"kanduvai",2
"keen",2
"kelley",2
"kennedy",2
"kenneth",2
"khan",2
"klongsamut",2
"knudsen",2
"komatsu",2
"kou",2
"krochina",2
"kumagai",2
"kumar",2
"la",2
"lady",2
"lane",2
"latuheru",2
"laughlin",2
"lavett",2
"ll53",2
"loky",2
"lombaugh",2
"lopez",2
"lorraine",2
"luciano",2
"lusty",2
"lyle",2
"macdonald",2
"madsen",2
"magasiu",2
"maldives",2
"maniku",2
"manuel",2
"martino",2
"mary",2
"massin",2
"matha",2
"mcdonald",2
"mcdowell",2
"mckinnon",2
"medicales",2
"mendez",2
"mershon",2
"mesubed",2
"mesyatsev",2
"miki",2
"miyawaki",2
"miyou",2
"mohammed",2
"mongkol",2
"monique",2
"montgomery",2
"moss",2
"muller",2
"munro",2
"nakagawa",2
"nakai",2
"nakamura",2
"nakazono",2
"nalbant",2
"nizinski",2
"no",2
"norquist",2
"oceanographic",2
"office",2
"ogawa",2
"ohai",2
"oishi",2
"okinawan",2
"onizuka",2
"orion",2
"oscar",2
"otani",2
"otto",2
"overstreet",2
"palmer",2
"parrish",2
"paula",2
"pere",2
"perry",2
"phil",2
"ping",2
"pleasure",2
"pollard",2
"polynesie",2
"pritchard",2
"privitera",2
"professor",2
"queen",2
"rayner",2
"recherches",2
"reeves",2
"rehder",2
"relyea",2
"remoara",2
"renaud",2
"rene",2
"ritchie",2
"rivera",2
"rlp",2
"robin",2
"roger",2
"sakuda",2
"sam",2
"scaggs",2
"serpell",2
"sette",2
"shabbir",2
"shallenberger",2
"shapiro",2
"shark",2
"shaun",2
"simeon",2
"snow",2
"spearfisherman",2
"spiess",2
"squire",2
"stein",2
"stender",2
"stokes",2
"sumang",2
"sunaoka",2
"suzuki",2
"t2",2
"t4",2
"takata",2
"tamaru",2
"tanigawa",2
"ted",2
"terry",2
"teuthis",2
"tien",2
"tirard",2
"todd",2
"tomihama",2
"torito",2
"toyama",2
"trevor",2
"tsuda",2
"tuna",2
"tyson",2
"umitaka",2
"univ",2
"vaivai",2
"valkyrien",2
"vasconcellos",2
"voigtmann",2
"w.p",2
"w.t",2
"wade",2
"wally",2
"walsh",2
"walt",2
"walter",2
"ward",2
"wave",2
"west",2
"westgate",2
"withrow",2
"wrucka",2
"yates",2
"yokota",2
"yoshikawa",2
"yukito",2
"024",1
"050",1
"052",1
"202c",1
"228a",1
"22a",1
"253a",1
"258a",1
"259a",1
"263a",1
"4p",1
"9b",1
"a.k",1
"abbott",1
"abdul",1
"academy",1
"acfalle",1
"ackermann",1
"afan",1
"aguon",1
"akademik",1
"akina",1
"alchin",1
"alden",1
"alexander",1
"alfredo",1
"allison",1
"ambo",1
"ami",1
"amstberg",1
"andrea",1
"andreson",1
"ansdell",1
"antoine",1
"anuel",1
"aoki",1
"aquai",1
"aquatic",1
"area",1
"arie",1
"ariel",1
"arif",1
"arneson",1
"arrhan",1
"arthur",1
"asai",1
"astrolab",1
"aushalom",1
"austin",1
"australia",1
"avy",1
"awahnee",1
"b.g",1
"b.h",1
"b.j.c.w",1
"ba",1
"babin",1
"bagnis",1
