"Family","Count"
"Anomalopidae",2
"Beryciformes",2
"Gonorhynchidae",2
"Indostomidae",2
"Mugiloididae",2
"Neoceratiidae",2
"Oreosomatidae",2
"Pentacerotidae",2
"Pholidae",2
"Profundulidae",2
"Pseudomugilidae",2
"Pseudotriakidae",2
"Radiicephalidae",2
"Scorpeanidae",2
"Solenostomidae",2
"Trichonotidae",2
"Triodontidae",2
"Veliferidae",2
"Xenocephalidae",2
"Anthiidae",1
"Ariommidae",1
"Balitoridae",1
"Banjosidae",1
"Brachionichthyidae",1
"Brachyaeluridae",1
"Chondrichthyes",1
"Cichilidae",1
"Denticipitidae",1
"Diceratiidae",1
"Dinolestidae",1
"Gonorynchidae",1
"Hemigaleidae",1
"Hypoptychidae",1
"Latimeriidae",1
"Latridae",1
"Leptochariidae",1
"Liparidae",1
"Macrouridaex",1
"Muraenolepididae",1
"Parakysidae",1
"Parapercidae",1
"Pataecidae",1
"Perciliidae",1
"Pholidichthyidae",1
"Ptilichthyidae",1
"Rhinoprenidae",1
"Rhyacichthyidae",1
"Scoloplacidae",1
"Triptertgiidae",1
"Zaproridae",1
