"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"dry skeleton","uwfc","skeleton collection","uw 118223","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118181","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118168","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118297","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118236","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118351","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118296","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118345","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118208","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118267","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118150","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118374","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118136","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118312","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118139","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118280","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118388","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118283","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118344","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118356","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118248","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118133","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118183","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118361","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118196","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118192","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118184","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118226","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118175","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118286","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118306","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118436","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118160","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118262","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118147","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118242","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118217","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118152","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118113","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118235","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118288","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118169","Skeleton","","",NA,NA,NA,1
"dry skeleton","uwfc","skeleton collection","uw 118135","Skeleton","","",NA,NA,NA,1
