"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"70% ETHANOL","uwfc","adult collection","uw 014612","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018415","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 015757","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027907","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006524","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 004588","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001613","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 025800","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 012570","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007132","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002138","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019501","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026582","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002942","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 009232","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018059","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 017335","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 017503","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 020381","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011104","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 022450","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021776","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026494","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000695","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021875","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013030","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011302","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 012394","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021695","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026721","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008742","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018249","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027506","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001289","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003390","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 020236","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006798","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005657","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000319","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006891","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001708","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 025911","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 022063","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 006266","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 010987","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005348","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 004101","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007474","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 010757","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011562","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018028","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 009632","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007165","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007624","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013180","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002094","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 025817","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001220","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 016964","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 028732","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011032","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008816","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 022721","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003037","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021115","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008197","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005554","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021454","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021184","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 016993","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026978","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003428","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002649","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026231","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008961","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021023","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 028823","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005654","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 020846","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 015903","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014042","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019020","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003112","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001797","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005955","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 016763","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011614","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 012238","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 016120","EtOH","","",NA,NA,NA,86
