"Collector","Count"
"dwight",35
"great",35
"institute",35
"lakes",35
"red",35
"see",35
"us",35
"usfws",35
"vessel",35
"wicksten",35
"allison",34
"b.w.walker",34
"britton",34
"colon",34
"field",34
"fraser",34
"harrington",34
"holdridge",34
"lb",34
"peruvian",34
"r.r",34
"reaka",34
"s.r",34
"wood",34
"allanson",33
"asih",33
"bernard",33
"chess",33
"claude",33
"club",33
"d.m",33
"diving",33
"ebeling",33
"eugene",33
"fao",33
"flynn",33
"fukuzaki",33
"hooker",33
"kastendiek",33
"kohn",33
"lawson",33
"mahadeva",33
"pet",33
"selby",33
"skin",33
"steven",33
"walt",33
"watson",33
"bergeron",32
"calif.f",32
"chang",32
"dr",32
"huddlerton",32
"marineland",32
"seiner",32
"tidwell",32
"parrish",31
"r.i",31
"rw",31
"scandia",31
"star",31
"vengen",31
"meisler",30
"mejia",30
"peck",30
"pete",30
"rainboth",30
"rooster",30
"shasky",30
"von",30
"binkowski",29
"bio",29
"castillo",29
"chavez",29
"cj",29
"jahn",29
"l.r",29
"menke",29
"ocean",29
"rio",29
"riv",29
"tony",29
"berry",28
"bloeker",28
"crews",28
"df",28
"family",28
"k.s",28
"koontz",28
"lester",28
"linn",28
"m.r",28
"rogovin",28
"shul",28
"stephans",28
"tooker",28
"w.bussing",28
"w.l",28
"b.walker",27
"doyle",27
"ganssle",27
"hamilton",27
"hensley",27
"ian",27
"j.s",27
"merril",27
"moore",27
"murphy",27
"r.n",27
"rafael",27
"s.p",27
"samona",27
"science",27
"sv",27
"trip",27
"tuna",27
"yellowfin",27
"cleaver",26
"d.b",26
"deweese",26
"douglas",26
"eberhardt",26
"gloerfelt",26
"haul",26
"hohuhaus",26
"r.g",26
"renown",26
"sd",26
"b.c",25
"beadle",25
"bryan",25
"c.d.f.g",25
"contillo",25
"farrens",25
"hayes",25
"m.v",25
"mcdonald",25
"mchugh",25
"melville",25
"mohr",25
"morin",25
"odemar",25
"otto",25
"patrick",25
"truxal",25
"u.s.c",25
"valdez",25
"warren",25
"adams",24
"bait",24
"beat",24
"cadien",24
"chamizal",24
"clifton",24
"enterprises",24
"frigorijico",24
"gregg",24
"hendricks",24
"kates",24
"laurent",24
"lee",24
"nitsos",24
"novotny",24
"petrovich",24
"ruiz",24
"warden",24
"wiese",24
"zaebst",24
"zahuraanek",24
"zimmer",24
"ahf",23
"austin",23
"b.h",23
"bengry",23
"bur",23
"cam",23
"coleman",23
"d.f",23
"d.l",23
"dolar",23
"donnelly",23
"easton",23
"exp",23
"g.s",23
"hainer",23
"joel",23
"louella",23
"louton",23
"mulder",23
"orca",23
"ots",23
"perrin",23
"rick",23
"santa",23
"shaver",23
"shipp",23
"sidney",23
"yamaguchi",23
"a.e",22
"brady",22
"brusca",22
"cl",22
"dawson",22
"ford",22
"gosline",22
"gothshall",22
"hoban",22
"hy",22
"hyatt",22
"jones",22
"koenig",22
"lan",22
"micheal",22
"newcombe",22
"snyder",22
"welsh",22
"b.g",21
"cha",21
"curtis",21
"d.g",21
"evans",21
"gomezsurado",21
"harvey",21
"hohnhaus",21
"janeiro",21
"jennifer",21
"larson",21
"le",21
"long",21
"morera",21
"oringer",21
"r.h",21
"raymond",21
"rogorin",21
"y",21
"yenger",21
"a.k",20
"achamnposh",20
"amant",20
"ao",20
"cargal",20
"daugherty",20
"entrix",20
"gilkey",20
"goyette",20
"horton",20
"ivan",20
"joe",20
"lazor",20
"leccia",20
"marc",20
"nelson",20
"p.w",20
"ponder",20
"reith",20
"ron",20
"ryan",20
"s.cont",20
"sasacki",20
"towsend",20
"trawler",20
"yesaki",20
"a.w",19
"angeles",19
"bentivoglio",19
"burns",19
"f.w",19
"gosnold",19
"h.b",19
"hanke",19
"heyer",19
"inc",19
"keller",19
"lane",19
"menzies",19
"nass",19
"nowell",19
"roy",19
"sandoz",19
"solutions",19
"vanderheiden",19
"ariel",18
"astudillos",18
"captain",18
"catalina",18
"ccs",18
"col",18
"eckardt",18
"ewing",18
"g.b",18
"glynn",18
"henderson",18
"hudson",18
"jose",18
"l.m",18
"l.o",18
"lieb",18
"marr",18
"nishomito",18
"payton",18
"philippi",18
"reiner",18
"roeder",18
"sakamoto",18
"sam",18
"silva",18
"to",18
"wade",18
"wallace",18
"wintz",18
"4a",17
"abe",17
"bezy",17
"bogan",17
"clive",17
"deelman",17
"district",17
"eltnanin",17
"f.r",17
"frazer",17
"frizzell",17
"gage",17
"gallardo",17
"gershwin",17
"haglond",17
"herrera",17
"hoyt",17
"id",17
"j.n",17
"jennings",17
"keolulu",17
"kolford",17
"l.p.schultz",17
"miscellaneous",17
"pook",17
"russel",17
"service",17
"soholt",17
"straw",17
"teritu",17
"wing",17
"zapata",17
"zeidler",17
"bromley",16
"brownell",16
"carr",16
"county",16
"csdmwwd",16
"domantay",16
"farmer",16
"fields",16
"forman",16
"h.r",16
"heim",16
"henke",16
"jay",16
"jerome",16
"kana",16
"keoki",16
"kim",16
"lucia",16
"mershon",16
"offczarczyk",16
"parmenter",16
"personnel",16
"res",16
"serv",16
"spratt",16
"steward",16
"strachan",16
"sun",16
"weston",16
"zaret",16
"alexis",15
"ashley",15
"beach",15
"d.s",15
"deinstadt",15
"dw",15
"farquhar",15
"fidi",15
"filippini",15
"franz",15
"gift",15
"homer",15
"j.fitch",15
"jean",15
"jh",15
"jon",15
"julio",15
"katz",15
"kittleson",15
"kizirian",15
"l.d",15
"lab",15
"larsen",15
"lofgren",15
"los",15
"matt",15
"mcdaniel",15
"mercill",15
"morar",15
"natl",15
"neil",15
"pietsch",15
"polaris",15
"radke",15
"reed",15
"royal",15
"san",15
"sefton",15
"swank",15
"todd",15
"vick",15
"wake",15
"wong",15
"armando",14
"bladwin",14
"brophy",14
"casey",14
"co",14
"coe",14
"cordone",14
"e.d",14
"fay",14
"fido",14
"flechsiq",14
"fleet",14
"francisco",14
"fullerton",14
"garth",14
"glen",14
"hms",14
"j.g",14
"janet",14
"krill",14
"lew",14
"linsley",14
"longdon",14
"nancy",14
"nunez",14
"petterson",14
"rim",14
"sarah",14
"surado",14
"tove",14
"vancouver",14
"wakefield",14
"a.ishida",13
"aaron",13
"acquired",13
"aguana",13
"ally",13
"at",13
"baker",13
"caplan",13
"carol",13
"christian",13
"clipper",13
"e.reese",13
"gerta",13
"good",13
"guillermo",13
"h.p",13
"hawaii",13
"honhaus",13
"iphc",13
"j.seigel",13
"knaggs",13
"kong",13
"l.b",13
"m.bell",13
"m.newman",13
"machris",13
"martine",13
"mrs",13
"nicola",13
"oc",13
"orange",13
"oswaldo",13
"owen",13
"p.dickens",13
"quasi",13
"r.s",13
"robt",13
"stephons",13
"tinkham",13
"tintorera",13
"w.baldwin",13
"yanko",13
"a.a",12
"abbott",12
"adam",12
"bennett",12
"boehlert",12
"bolin",12
"boy",12
"c.e",12
"c.s",12
"carpenter",12
"ccc88",12
"chamiza",12
"christine",12
"cook",12
"cory",12
"cousteau",12
"crusie",12
"d.dasker",12
"d.sperry",12
"daniel",12
"egred",12
"el",12
"etc",12
"forward",12
"gina",12
"goldman",12
"hammer",12
"havelka",12
"isic",12
"ismael",12
"jaw",12
"kathy",12
"l.s",12
"lady",12
"lindell",12
"linsky",12
"m.klope",12
"mccrany",12
"mcgowan",12
"myrberg",12
"myrna",12
"nichter",12
"parrin",12
"philip",12
"powell",12
"reid",12
"robbins",12
"s.bortone",12
"schyler",12
"shane",12
"shapeero",12
"shilling",12
"society",12
"stella",12
"students",12
"t.m",12
"t.yoshimura",12
"tucker",12
"unsn",12
"vertebrate",12
"vityaz",12
"wetzer",12
"whittier",12
"willy",12
"abvele",11
"andrea",11
"antonio",11
"b.hastings",11
"blake",11
"brocato",11
"cfgab",11
"chaney",11
"cscla",11
"dames",11
"diego",11
"dixon",11
"environmental",11
"fcrg",11
"floreana",11
"gardner",11
"ged",11
"hagar",11
"hank",11
"helena",11
"hiatt",11
"honolulu",11
"j.quast",11
"jacobs",11
"jamie",11
"k.l",11
"karen",11
"kawamoto",11
"ke",11
"koford",11
"lamont",11
"lees",11
"madden",11
"mcdowall",11
"mceachran",11
"mckosker",11
"mcpheeters",11
"melanie",11
"noriko",11
"r.verger",11
"sacks",11
"schroeder",11
"shoken",11
"t.lewis",11
"tarbil",11
"w.c",11
"w.m",11
"wilkie",11
"yengee",11
"zoology",11
"aleman",10
"arnold",10
"bane",10
"baumler",10
"beebe",10
"bendenge",10
"berlin",10
"brian",10
"burch",10
"c.h",10
"cato",10
"charrona",10
"chuck",10
"clothier",10
"collins",10
"daniels",10
"dilworth",10
"dumlao",10
"e.munz",10
"eastwind",10
"floyd",10
"follette",10
"frey",10
"gillis",10
"goldstein",10
"groove",10
"h.arai",10
"haight",10
"hendler",10
"ichtheology",10
"j.wintersteen",10
"kit",10
"leo",10
"lgo",10
"m.e",10
"ma",10
"mael",10
"malken",10
"mc",10
"mccain",10
"mead",10
"moorhatch",10
"murray",10
"nicole",10
"observer",10
"p.i",10
"posner",10
"profant",10
"qualifier",10
"read",10
"rh",10
"s.m",10
"shelton",10
"sinclair",10
"spring",10
"valle",10
"vance",10
"w.chamberlain",10
"west",10
"yaquina",10
"yarbrough",10
"banarescu",9
"barnes",9
"bayard",9
"bohlke",9
"brussing",9
"bureau",9
"caddell",9
"capt",9
"combs",9
"coney",9
"courageous",9
"cruz",9
"csulb",9
"doheney",9
"dohvn",9
"donald",9
"e.w",9
"farneman",9
"fast",9
"flores",9
"fukusaki",9
"garvis",9
"giddon",9
"glow",9
"greg",9
"harry",9
"hero",9
"hicks",9
"ichthylology",9
"jg",9
"kanakoff",9
"kumpf",9
"lal",9
"lease",9
"leg",9
"levy",9
"limbough",9
"little",9
"livingston",9
"louisville",9
"m.castro",9
"mahadava",9
"mcbean",9
"miami",9
"note",9
"off",9
"p.m",9
"penton",9
"pister",9
"prof",9
"public",9
"r.j.l",9
"r.lea",9
"re",9
"reynolds",9
"robb",9
"robinson",9
"rose",9
"scanland",9
"schmidt",9
"sepbop",9
"sloan",9
"south",9
"t.d",9
"team",9
"teresa",9
"tippets",9
"utilities",9
"w.h",9
"wagner",9
"wisner",9
"working",9
"worrall",9
"a.r",8
"akademik",8
"art",8
"atlantniro",8
"berlegue",8
"bevington",8
"black",8
"brent",8
"brett",8
"c.j",8
"cap'n",8
"capps",8
"cedeno",8
"cobb",8
"coffee",8
"danny",8
"daryl",8
"davy",8
"dean",8
"durham",8
"e.c",8
"eberhart",8
"ellen",8
"f.h",8
"fandley",8
"farland",8
"fleshsig",8
"forbis",8
"geary",8
"getter",8
"gm",8
"goodman",8
"graybill",8
"h.j",8
"haines",8
"hambly",8
"harrling",8
"heather",8
"hilarito",8
"hildemann",8
"huffer",8
"hyperion",8
"ichthy",8
"imose",8
"j.f",8
"j.o",8
"janiero",8
"johannes",8
"jw",8
"k.h",8
"kaiser",8
"kauffman",8
"krejsa",8
"luling",8
"luttrell",8
"m.b",8
"m.l",8
"macfarland",8
"machado",8
"maria",8
"mattson",8
"mccleneghan",8
"mccune",8
"milton",8
"minckley",8
"morem",8
"muns",8
"nick",8
"nieto",8
"northern",8
"orton",8
"palm",8
"parsons",8
"partel",8
"queen",8
"reefe",8
"rivero",8
"rober",8
"rosemary",8
"ruthie",8
"saved",8
"schaefer",8
"schones",8
"scripps",8
"shipment",8
"speare",8
"struhsaker",8
"victor",8
"webber",8
"wernham",8
"worthington",8
"zimmerman",8
"18b",7
"287b",7
"aboard",7
"albert",7
"alex",7
"applied",7
"barnard",7
"barthelomew",7
"berra",7
"biological",7
"boccone",7
"brown",7
"bunkers",7
"bussine",7
"c.a",7
"c.g.c",7
"c.p",7
"cdf",7
"cdfg",7
"collyer",7
"commission",7
"corcoran",7
"cortez",7
"crawford",7
"dales",7
"deehman",7
"dunn",7
"dwane",7
"e.h",7
"escobar",7
"exped",7
"fontaine",7
"fuller",7
"g.barlow",7
"gerdeman",7
"gidden",7
"gomezjurado",7
"h.c",7
"h.feder",7
"h.m.s",7
"h.w",7
"hahnhaus",7
"herwig",7
"hettzel",7
"hogue",7
"honey",7
"iselin",7
"island",7
"jacob",7
"jacques",7
"juiio",7
"kramer",7
"kuck",7
"l.a",7
"l.w",7
"leishman",7
"leslie",7
"lindt",7
"liu",7
"louie",7
"louis",7
"lyle",7
"m.k",7
"mariana",7
"meadows",7
"miriam",7
"more",7
"morgan",7
"mundy",7
"n.j",7
"nansen",7
"nat",7
"nichols",7
"nordlie",7
"olga",7
"others",7
"pagado",7
"paloma",7
"paolina",7
"pat",7
"price",7
"q",7
"r.f",7
"r.p",7
"recreation",7
"regina",7
"richkind",7
"roberts",7
"rod",7
"roedel",7
"roessling",7
"rogers",7
"scharffenburg",7
"schott",7
"schwartz",7
"senko",7
"services",7
"sherman",7
"shuel",7
"skidmore",7
"southern",7
"stan",7
"strachau",7
"t.h",7
"ticknor",7
"tirado",7
"truck",7
"usui",7
"v.j",7
"virginia",7
"webster",7
"weidlein",7
"wickwire",7
"wilcox",7
"wildrick",7
"wilimovsky",7
"with",7
"wylie",7
"zim",7
"zoo135",7
"zool",7
"aed",6
"andres",6
"anita",6
"aquarium",6
"bailey",6
"beaman",6
"bj",6
"blanco",6
"bottles",6
"bought",6
"brill",6
"burgess",6
"c.c.swift",6
"c.k",6
"c.limbaugh",6
"c.o",6
"c.t",6
"c.w",6
"carlisle",6
"carlson",6
"chamberlain",6
"clay",6
"colburn",6
"columbus",6
"concho",6
"conger",6
"corbo",6
"cs.f.l",6
"d.w.greenfield",6
"department",6
"dillingham",6
"dkc",6
"erika",6
"feder",6
"fishing",6
"fletcher",6
"florida",6
"fredricks",6
"frink",6
"fw",6
"geronomo",6
"gold",6
"golden",6
"gray",6
"green",6
"greenwald",6
"habekost",6
"haney",6
"harris",6
"herman",6
"hist",6
"holz",6
"hopkins",6
"hotel",6
"j.r.g",6
"jeffrey",6
"judy",6
"ketkin",6
"kierzck",6
"kimball",6
"kritchlow",6
"l.trott",6
"lamber",6
"landing",6
"linda",6
"lisa",6
"lockley",6
"maris",6
"marshall",6
"mathews",6
"meaws",6
"mercurio",6
"milwaukee",6
"mj",6
"moonlight",6
"morel",6
"moyle",6
"mp",6
"naiman",6
"nathan",6
"nautilus",6
"ninos",6
"olesen",6
"owens",6
"p.h",6
"pepe",6
"pepperell",6
"phelan",6
"pierre",6
"point",6
"pondella",6
"pristas",6
"puretic",6
"q53",6
"quirollo",6
"r.m",6
"ralph",6
"regal",6
"remarks",6
"ren",6
"rhc",6
"rickard",6
"rinehardt",6
"rl",6
"roger",6
"romspert",6
"rosenthal",6
"s.t.r",6
"sample",6
"sandved",6
"saratoga",6
"several",6
"shington",6
"skarin",6
"sol",6
"sr",6
"timothy",6
"tow",6
"trh",6
"usarp",6
"vaniz",6
"vokell",6
"walken",6
"walser",6
"washington",6
"waterwitch",6
"winsteen",6
"a.d",5
"adison",5
"ako",5
"albatross",5
"alle",5
"allum",5
"alvin",5
"amick",5
"anthony",5
"armas",5
"aw",5
"b.campbell",5
"b.d",5
"b.m.bell",5
"b.n",5
"baird",5
"ball",5
"barbara",5
"barker",5
"barkuloo",5
"biologists",5
"bonn",5
"brandt",5
"brooks",5
"brought",5
"brun",5
"brunn",5
"campion",5
"cannizarro",5
"carter",5
"ccs88",5
"chambers",5
"charlene",5
"consultants",5
"coots",5
"cuartas",5
"curran",5
"d.v",5
"dame",5
"dana",5
"detonation",5
"devonald",5
"dinsmore",5
"division",5
"donohue",5
"dorvah",5
"dwg",5
"ect",5
"eletanin",5
"elick",5
"elsie",5
"ev",5
"ewy",5
"explorer",5
"f.e",5
"f.munz",5
"f.offexarcsyk",5
"felipe",5
"forbes",5
"frasen",5
"g.g",5
"g.m",5
"g.williams",5
"ge",5
"gene",5
"gibson",5
"gocke",5
"gonsolin",5
"goree",5
"gorgita",5
"guinen",5
"gulfarium",5
"gus",5
"haig",5
"hands",5
"hansen",5
"harold",5
"hauser",5
"heiman",5
"helfrich",5
"herb",5
"hm",5
"hobbes",5
"hogle",5
"holtz",5
"insituto",5
"j.m.savage",5
"jane",5
"jefferson",5
"june",5
"karplan",5
"kate",5
"kathie",5
"keefe",5
"kerstitch",5
"kohler",5
"komarek",5
"kootz",5
"kopec",5
