"Family","Count"
"Polyodontidae",14
"Gibberichthyidae",13
"Harpagiferidae",13
"Malapteruridae",13
"Pristiophoridae",13
"Xiphiidae",13
"Bathyclupeidae",12
"Berycidae",12
"Ceratioidei",12
"Gonorynchidae",12
"Helostomatidae",12
"Neosebastidae",12
"Odontaspididae",12
"Dalatiidae",11
"Gigantactinidae",11
"Luvaridae",11
"Normanichthyidae",11
"Parabembridae",11
"Profundulidae",11
"Hemigaleidae",10
"Hiodontidae",10
"Kneriidae",10
"Mordaciidae",10
"Pentacerotidae",10
"Pseudomugilidae",10
"Rhinochimaeridae",10
"Trichonotidae",10
"Chacidae",9
"Orectolobidae",9
"Plectrogeniidae",9
"Retropinnidae",9
"Scombropidae",9
"Stephanoberycidae",9
"Sundasalangidae",9
"Anotopteridae",8
"Arripidae",8
"Callanthiidae",8
"Cetorhinidae",8
"Tetragonuridae",8
"Cranoglanididae",7
"Derichthyidae",7
"Ellopostomatidae",7
"Grammatidae",7
"Heterenchelyidae",7
"Hypoptychidae",7
"Indostomidae",7
"Inermiidae",7
"Nematogenyidae",7
"Odacidae",7
"Parabrotulidae",7
"Symphysanodontidae",7
"Banjosidae",6
"Colocongridae",6
"Cyttidae",6
"Draconettidae",6
"Ereuniidae",6
"Giganturidae",6
"Latimeriidae",6
"Lepidosirenidae",6
"Myrocongridae",6
"Neoceratodontidae",6
"Pholidichthyidae",6
"Teleostei",6
"Vaillantellidae",6
"Bovichtidae",5
"Cyematidae",5
"Echinorhinidae",5
"Eleginopsidae",5
"Enoplosidae",5
"Labracoglossidae",5
"Pantodontidae",5
"Rhyacichthyidae",5
"Stegostomatidae",5
"Unidentified",5
"Anacanthobatidae",4
"Callorhinchidae",4
"Crurirajidae",4
"Geotriidae",4
"Howellidae",4
"Pseudaphritidae",4
"Ptilichthyidae",4
"Barbourisiidae",3
"Bathysauridae",3
"Brosmophycinae",3
"Chaudhuriidae",3
"Chironemidae",3
"Chlamydoselachidae",3
"Dinolestidae",3
"Euclichthyidae",3
"Glaucosomatidae",3
"Hexatrygonidae",3
"Olyridae",3
"Ostracoberycidae",3
"Pataecidae",3
"Schindleriidae",3
"Triodontidae",3
"Veliferidae",3
"Aplodactylidae",2
"Barbuccidae",2
"Dentatherinidae",2
"Gymnarchidae",2
"Horabagridae",2
"Hypnidae",2
"Kurtidae",2
"Lepidogalaxiidae",2
"Mugiloididae",2
"Notocheiridae",2
"Oxynotidae",2
"Parascylliidae",2
"Phractolaemidae",2
"Pseudocarchariidae",2
"Rondeletiidae",2
"Scoloplacidae",2
"Stylephoridae",2
"Unknown",2
"Bedotiidae",1
"Brachaeluridae",1
"Brachionichthyidae",1
"Caulophrynidae",1
"Denticipitidae",1
"Gnathanacanthidae",1
"Lacantuniidae",1
"Latridae",1
"Leptobramidae",1
"Lophotidae",1
"Megachasmidae",1
"Mitsukurinidae",1
"Muraenolepididae",1
"Paraulopidae",1
"Plesiobatidae",1
"Pseudotriakidae",1
"Regalecidae",1
"Scombrolabracidae",1
"Telmatherinidae",1
"Trypauchenidae",1
"Unplaced",1
"Valenciidae",1
