"dwc.scientificName","freq"
"Myripristis clarionensis",67
"Orestias agassizii",67
"Scolecenchelys macroptera",67
"Scopelogadus mizolepis mizolepis",67
"Zebrasoma veliferum",67
"Artedius notospilotus",66
"Caranx hippos",66
"Cephalopholis urodelus",66
"Clinocottus analis australis",66
"Fowleria vaiulae",66
"Kuhlia rupestris",66
"Pomacentrus amboinensis",66
"Sebastes mystinus",66
"Amphiprion clarkii",65
"Cyclothone",65
"Epinephelus fasciatus",65
"Halieutichthys aculeatus",65
"Istigobius ornatus",65
"Lagocephalus lunaris",65
"Scorpaena mystes",65
"Symphurus atricauda",65
"Alectis indicus",64
"Alosa sapidissima",64
"Catostomus macrocheilus",64
"Epinephelus spilotoceps",64
"Hampala macrolepidota",64
"Hemichromis elongatus",64
"Hypoatherina ovalaua",64
"Mallotus villosus",64
"Oncorhynchus mykiss iridea",64
"Oncorhynchus nerka",64
"Scorpaenopsis ramaraoi",64
"Chanos cyprinella",63
"Diplogrammus goramensis",63
"Eviota punctulata",63
"Hypsoblennius gentilis rickettsi",63
"Istiblennius dussumieri",63
"Phanerodon furcatus",63
"Raja inornata",63
"Trachurus symmetricus",63
"Zebrasoma scopas",63
"Apristurus brunneus",62
"Chromis retrofasciata",62
"Dibranchus atlanticus",62
"Eptatretus stoutii",62
"Gymnapogon urospilotus",62
"Ophiocara porocephala",62
"Parascorpaena mossambica",62
"Pterois volitans",62
"Pungitius pungitius",62
"Sebastes rastrelliger",62
"Siphateles bicolor",62
"Stomias boa ferox",62
"Apogon coccineus",61
"Catostomus catostomus",61
"Chaetodon rafflesii",61
"Cirripectes sebae",61
"Ecsenius bicolor",61
"Glossogobius giuris",61
"Istiblennius paulus",61
"Koumansetta rainfordi",61
"Opisthonema oglinum",61
"Valenciennea sexguttata",61
"Aequidens tetramerus",60
"Centropyge bicolor",60
"Cirrhitichthys falco",60
"Epinephelus tauvina",60
"Eucinostomus currani",60
"Forcipiger flavissimus",60
"Fowleria marmorata",60
"Harengula",60
"Harengula thrissina",60
"Labrisomus xanti",60
"MYCTOPHIDAE",60
"Pentapodus trivittatus",60
"Pseudoplesiops rosae",60
"Scorpaenodes hirsutus",60
"Stegastes",60
"Vinciguerria luceta",60
"Abudefduf",59
"Abudefduf coelestinus",59
"Apogon retrosella",59
"Arothron hispidus",59
"Cercamia eremia",59
"Cirripectes quagga",59
"Gibbonsia montereyensis",59
"Girella simplicidens",59
"Histrio histrio",59
"Lampanyctus omostigma",59
"Nezumia aequalis",59
"Periophthalmus barbarus",59
"Sebastapistes strongia",59
"Spratelloides delicatulus",59
"Stegastes redemptus",59
"Syngnathus californiensis",59
"Apogon cookii",58
"Canthigaster bennetti",58
"Lyopsetta exilis",58
"Pomacentrus sufflavus",58
"Pomacentrus tripunctatus",58
"Prosopium williamsoni",58
"Sternopygus macrurus",58
"Syacium ovale",58
"Theragra chalcogramma",58
"Acanthogobius flavimanus",57
"Ammodytes hexapterus",57
"Atherinomorus duodecimalis",57
"Callionymus enneactis",57
"Cheilinus celebicus",57
"Cheilopogon spilopterus",57
"Chlorophthalmus agassizi",57
"Crenicichla saxatilis",57
"Diaphus",57
"Embiotoca lateralis",57
"Epinephelus fuscoguttatus",57
"Heteropriacanthus cruentatus",57
"Notemigonus crysoleucas",57
"Petroscirtes mitratus",57
"Squalus acanthias",57
"SYNODONTIDAE",57
"Synodus foetens",57
"Trachinotus rhodopus",57
"Aeoliscus strigatus",56
"Alectis ciliaris",56
"Amphiprion melanopus",56
"Barbus holotaenia",56
"Carangoides malabaricus",56
"Gnatholepis cauerensis",56
"Labrisomus multiporosus",56
"Melanostigma pammelas",56
"Pleuronichthys verticalis",56
"Sargocentron rubrum",56
"Spratelloides",56
"Acanthurus glaucopareius",55
"Alestes longipinnis",55
"Amphistichus argenteus",55
"Apistus carinatus",55
"Apogon leptacanthus",55
"Astronesthes niger",55
"Fowleria aurita",55
"Gymnothorax enigmaticus",55
"Pimelodus",55
"Plotosus anguillaris",55
"Rhamdia",55
"Sardinops caeruleus",55
"Sebastapistes cyanostigma",55
"Sphaeramia nematopterus",55
"Stegastes lividus",55
"Upeneus tragula",55
"Archamia fucata",54
"Caranx caballus",54
"Chaetodon melannotus",54
"Corythoichthys haematopterus",54
"Cubiceps pauciradiatus",54
"Gymnothorax chilospilus",54
"Parexocoetus brachypterus",54
"Plagopterus argentissimus",54
"Scorpaenopsis possi",54
"Syngnathoides biaculeatus",54
"Xeneretmus latifrons",54
"Abudefduf sexfasciatus",53
"Bothus mancus",53
"Chaetodon ornatissimus",53
"Cololabis saira",53
"Enneapterygius",53
"Gambusia affinis affinis",53
"Glyphidodontops leucopomus",53
"Halichoeres margaritaceus",53
"Helicolenus dactylopterus",53
"Hemilepidotus hemilepidotus",53
"Myrichthys tigrinus",53
"Notropis lutrensis",53
"Pomacentrus imitator",53
"Thalassoma duperrey",53
"Ambassis buruensis",52
"Chaetodon unimaculatus",52
"Chromis amboinensis",52
"Eucryphycus californicus",52
"Fistularia villosa",52
"Gempylus",52
"Gymnothorax javanicus",52
"Lagodon rhomboides",52
"Melichthys vidua",52
"Mesonauta insignis",52
"Myrichthys colubrinus",52
"Oligoplites saurus",52
"Paraclinus altivelis altivelis",52
"Pomacentrus bankanensis",52
"Pseudamia gelatinosa",52
"Rhacochilus vacca",52
"Rypticus bicolor",52
"Symphurus",52
"TRIGLIDAE",52
"Acanthuridae",51
"Apogon melas",51
"Coris gaimard",51
"Eleotris melanosoma",51
"Enchelycore bayeri",51
"Eopsetta jordani",51
"Epinephelus ongus",51
"Eviota epiphanes",51
"Eviota karaspila",51
"Flammeo opercularis",51
"Galeorhinus galeus",51
"Ictalurus catus",51
"Lutjanus russelli",51
"Myripristis pralinius",51
"Mystus nemurus",51
"Paralabrax clathratus",51
"Pseudorhombus",51
"Rhamdia quelen",51
"Rivulus",51
"Scolopsis torquatus",51
"Scorpaena histrio",51
"Semotilus atromaculatus",51
"SOLEIDAE",51
"Synodus lucioceps",51
"Tylosurus crocodilus",51
"Anarrhichthys ocellatus",50
"Arothron manilensis",50
"Atule mate",50
"Caracanthus maculatus",50
"Centropyge bispinosus",50
"Chaetodon baronessa",50
"Choeroichthys sculptus",50
"Echidna polyzona",50
"Exallias brevis",50
"Gymnapogon",50
"Halichoeres marginatus",50
"Hypsypops rubicundus",50
"Limanda aspera",50
"Myctophum brachygnathum",50
"Paralepis elongata",50
"Plecostomus",50
"Plectroglyphidodon leucozona",50
"Salarias dussumieri",50
"Sargocentron caudimaculatum",50
"Stolephorus indicus",50
"Tactostoma macropus",50
"Thoracocharax stellatus",50
"Tomicodon boehlkei",50
"Adioryx suborbitalis",49
"Argyropelecus sladeni",49
"Barbus camptacanthus",49
"Boreogadus saida",49
"Chauliodus",49
"CLINIDAE",49
"Curimatopsis",49
"Decapterus punctatus",49
"Dormitator maculatus",49
"Epibulus",49
"Hexagrammos stelleri",49
"Icelinus quadriseriatus",49
"Lepomis macrochirus",49
"Lycodes pacificus",49
"Malacoctenus zonogaster",49
"Moenkhausia oligolepis",49
"Monodactylus argenteus",49
"Myctophum spinosum",49
"Notopterus notopterus",49
"Oncorhynchus clarki henshawi",49
"Oxyporhamphus micropterus",49
"Pimephales notatus",49
"Sargocentron",49
"Synanceia verrucosa",49
"Xenentodon cancila",49
"Anabas testudineus",48
"Arothron immaculatus",48
"Arothron meleagris",48
"Barbodes",48
"Caranx sem",48
"Cephalopholis formosa",48
"Cirripectes stigmaticus",48
"Diaphus fulgens",48
"Enneapterygius tutuilae",48
"Eviota sparsa",48
"Gymnotus carapo",48
