"Collector","Count"
"jaramillo",1
"jason",1
"jung",1
"kadar",1
"kaleem",1
"karina",1
"karnovsky",1
"karthikeyan",1
"katherin",1
"kathleen",1
"ken",1
"khaldoun",1
"kingsley",1
"kleinleder",1
"koeman",1
"kohlenberg",1
"kohn",1
"kress",1
"krisztina",1
"kuhn",1
"langham",1
"lapergola",1
"larkin",1
"lauber",1
"lauri",1
"leberman",1
"lee",1
"lilian",1
"lindsey",1
"lovering",1
"lyle",1
"macedo",1
"machado",1
"manica",1
"mannan",1
"marcial",1
"marion",1
"martins",1
"marty",1
"matthias",1
"maupin",1
"mcqueen",1
"meerman",1
"mengel",1
"meriwether",1
"michel",1
"middleton",1
"model",1
"molina",1
"montgomery",1
"montiel",1
"moreira",1
"moses",1
"myrtice",1
"ned",1
"nina",1
"nola",1
"norman",1
"norton",1
"oliveira",1
"ord",1
"oring",1
"orlando",1
"paula",1
"paulette",1
"pedro",1
"pfeifer",1
"philippe",1
"piersall",1
"pimlott",1
"pitzrick",1
"pooleck",1
"power",1
"poynter",1
"pulich",1
"putnam",1
"ramos",1
"reeves",1
"regina",1
"reinartz",1
"renata",1
"rendón",1
"rex",1
"ricardo",1
"ridgway",1
"righter",1
"rios",1
"rising",1
"rodgers",1
"rognan",1
"rosales",1
"rousselot",1
"ruschi",1
"ryder",1
"salvatore",1
"sam",1
"schaller",1
"scheider",1
"schunck",1
"sellers",1
"senger",1
"serventy",1
"sevillano",1
"shaughnessy",1
"sjare",1
"sobroza",1
"sofia",1
"sorenson",1
"sornoza",1
"spears",1
"spence",1
"stafford",1
"stanley",1
"sten",1
"struhsaker",1
"stuwart",1
"suzanne",1
"sven",1
"sykes",1
"tainara",1
"temple",1
"terri",1
"thales",1
"theberge",1
"thoresen",1
"torrens",1
"torres",1
"tracy",1
"ural",1
"vaivai",1
"vaspol",1
"vasudevan",1
"venturini",1
"visa",1
"wahlberg",1
"wahlstrom",1
"wallen",1
"warden",1
"weller",1
"wheatley",1
"wilkinson",1
"williams",1
"willoughby",1
"wingate",1
"witebsky",1
"wojcik",1
"yin",1
"zambrano",1
"zane",1
"zepko",1
"álvarez",1
