"dwc.scientificName","freq"
"Hypoplectrus puella",52
"Menticirrhus saxatilis",52
"Myrichthys breviceps",52
"Neoconger mucronatus",52
"Stethojulis axillaris",52
"Avocettina infans",51
"Diodon hystrix",51
"Esox americanus americanus",51
"Halichoeres marginatus",51
"Heteroconger halis",51
"Leiuranus semicinctus",51
"Megalaspis cordyla",51
"Mesonauta festivum",51
"Notropis sabinae",51
"Pylodictis olivaris",51
"Urophycis chuss",51
"Aluterus schoepfii",50
"Arothron hispidus",50
"Atule mate",50
"Chaetodon trifasciatus",50
"Characidae",50
"Cichla ocellaris",50
"Halichoeres trimaculatus",50
"Moenkhausia lepidura-complex",50
"Ophidion robinsi",50
"Paradiplogrammus bairdi",50
"Petromyzon marinus",50
"Acanthemblemaria spinosa",49
"Echidna polyzona",49
"Lutjanus",49
"Lythrypnus elasson",49
"Moxostoma macrolepidotum",49
"Mugil",49
"Paralichthys lethostigma",49
"Salmo trutta",49
"Terapon jarbua",49
"Adontosternarchus clarkae",48
"Anchoviella",48
"Bathygobius",48
"Boulengerella cuvieri",48
"Chiloscyllium plagiosum",48
"Epinephelus guttatus",48
"Etheostoma",48
"Pollachius virens",48
"Satanoperca jurupari",48
"Amblycirrhitus pinos",47
"Apogon coccineus",47
"Apogon cyanosoma",47
"Epinephelus adscensionis",47
"Epinephelus fasciatus",47
"Etropus crossotus",47
"Fistularia tabacaria",47
"Gymnothorax javanicus",47
"Gymnothorax margaritophorus",47
"Kuhlia sandvicensis",47
"Oxymonacanthus longirostris",47
"Polydactylus virginicus",47
"Pomacanthus arcuatus",47
"Sphoeroides dorsalis",47
"Sternarchorhamphus muelleri",47
"Syngnathus scovelli",47
"Aequidens tetramerus",46
"Alepes kleinii",46
"Anchovia surinamensis",46
"Apogon taeniophorus",46
"Bivibranchia fowleri",46
"Charax gibbosus",46
"Curimatella immaculata",46
"Cyprinella galactura",46
"Cyprinidae",46
"Gobiosoma genie",46
"Lutjanus mahogoni",46
"Sphyraena borealis",46
"Acantharchus pomotis",45
"Acanthurus chirurgus",45
"Ageneiosus ucayalensis",45
"Apogon savayensis",45
"Crenicichla saxatilis-group",45
"Loricariichthys",45
"Lythrypnus nesiotes",45
"Neoniphon sammara",45
"Notropis stramineus",45
"Pimelodina flavipinnis",45
"Poptella longipinnis",45
"Rivulus",45
"Rypticus carpenteri",45
"Scomberoides lysan",45
"Siganus",45
"Xyrichtys splendens",45
"Alepes djedaba",44
"Carangoides armatus",44
"Cephalopholis boenak",44
"Fistularia petimba",44
"Hybopsis amblops",44
"Hypoatherina harringtonensis",44
"Hypostomus squalinus",44
"Limatulichthys punctatus",44
"Malacoctenus boehlkei",44
"Parupeneus multifasciatus",44
"Pomacentrus pulcherrimus",44
"Pseudogramma gregoryi",44
"Rhinichthys",44
"Scarus vetula",44
"Starksia nanodes",44
"Calophysus macropterus",43
"Cantherhines pullus",43
"Caranx ignobilis",43
"Carpiodes carpio",43
"Centromochlus heckelii",43
"Chaetodon ocellatus",43
"Chasmodes bosquianus",43
"Cheilinus chlorurus",43
"Cheilodipterus macrodon",43
"Cheilodipterus quinquelineatus",43
"Gerres cinereus",43
"Iguanodectes spilurus",43
"Ochmacanthus alternus",43
"Phenacogaster megalostictus",43
"Pogonias cromis",43
"Potamorrhaphis guianensis",43
"Prochilodus mariae",43
"Prochilodus nigricans",43
"Rhabdolichops eastwardi",43
"Rhinecanthus aculeatus",43
"Scatophagus argus",43
"Synodus variegatus",43
"Thalassoma lutescens",43
"Trachinocephalus myops",43
"Venefica procera",43
"Xenomystax congroides",43
"Cetopsis coecutiens",42
"Chaenomugil leuciscus",42
"Chaunax suttkusi",42
"Cheilio inermis",42
"Chilodus punctatus",42
"Etheostoma fusiforme barratti",42
"Hemisorubim platyrhynchos",42
"Holacanthus ciliaris",42
"Hybopsis rubrifrons",42
"Labrisomus nigricinctus",42
"Liparis inquilinus",42
"Lucayablennius zingaro",42
"Lythrurus umbratilis",42
"Parablennius marmoreus",42
"Stegastes",42
"Sternarchogiton porcinum",42
"Abudefduf coelestinus",41
"Acyrtus rubiginosus",41
"Ammodytes americanus",41
"Anabas testudineus",41
"Aphyocharax",41
"Chromis ternatensis",41
"Crenicichla saxatilis",41
"Diapterus rhombeus",41
"Distocyclus conirostris",41
"Epinephelus striatus",41
"Geophagus brasiliensis",41
"Gobiesox punctulatus",41
"Gobiomorus maculatus",41
"Gobiosoma louisae",41
"Hemigrammus ocellifer",41
"Lagocephalus lunaris",41
"Notropis telescopus",41
"Ophichthus",41
"Acestrorhynchus falcirostris",40
"Adontosternarchus sachsi",40
"Ariopsis felis",40
"Bryconops alburnoides",40
"Caranx bartholomaei",40
"Cyphocharax spilurus",40
"Enneacanthus chaetodon",40
"Erythrinus erythrinus",40
"Eucinostomus lefroyi",40
"Halichoeres poeyi",40
"Hoplias",40
"Lythrypnus mowbrayi",40
"Porotergus gymnotus",40
"Starksia atlantica",40
"Thalassoma duperrey",40
"Thalassoma hardwicki",40
"Trachinotus blochii",40
"Apogon phenax",39
"Bivibranchia protractila",39
"Brevoortia patronus",39
"Bryconops giacopinii",39
"Callechelys bilinearis",39
"Coloconger meadi",39
"Curimatopsis macrolepis",39
"Cyclocheilichthys repasson",39
"Decapterus macarellus",39
"Diplodus bermudensis",39
"Eleotris fusca",39
"Gillellus greyae",39
"Gramma melacara",39
"Grammistes sexlineatus",39
"Hypopygus lepturus",39
"Liopropoma rubre",39
"Lycengraulis batesii",39
"Moenkhausia ceros",39
"Pyrrhulina brevis-group",39
"Sander vitreus",39
"Scarus taeniopterus",39
"Apogon novemfasciatus",38
"Carnegiella strigata",38
"Cyphocharax",38
"Dactylopterus volitans",38
"Gobionellus oceanicus",38
"Haemulon chrysargyreum",38
"Harengula clupeola",38
"Hyphessobrycon callistus-group",38
"Hypoclinemus mentalis",38
"Nemichthys",38
"Peckoltia vittata",38
"Bryconamericus cinarucoense",37
"Copella metae",37
"Cottus caeruleomentum",37
"Cyphocharax festivus",37
"Geophagus surinamensis",37
