"dwc.scientificName","freq"
"Boleosoma nigrum",12
"Campostoma",12
"Etheostoma uniporum",12
"Fundulus sciadicus",12
"Lythrurus",12
"Lythrurus fumeus",12
"Notropis dorsalis dorsalis",12
"Pleuronectes putnami",12
"Ambloplites ariommus",11
"Catonotus flabellare flabellare",11
"Coregonus artedi",11
"Etheostoma asprigene",11
"Etheostoma blennius",11
"Etheostoma flavum",11
"Etheostoma kennicotti",11
"Etheostoma lynceum",11
"Etheostoma nigrum eulepis",11
"Etheostoma tennesseense",11
"Etheostoma whipplei",11
"Fundulus notti",11
"Hybognathus regius",11
"Ichthyomyzon",11
"Lepomis macrochirus × microlophus",11
"Lepomis macrochirus macrochirus",11
"Notropis cornutus × rubellus",11
"Oncorhynchus clarki",11
"Oncorhynchus keta",11
"Poecilia latipinna",11
"Salmo clarki",11
"Salvelinus malma",11
"Stizostedion vitreum glaucum",11
"Cyprinella trichroistia",10
"Enneacanthus gloriosus",10
"Entosphenus lamottenii",10
"Esox masquinongy ohioensis",10
"Etheostoma virgatum",10
"Fundulus chrysotus",10
"Lepisosteus",10
"Lepomis humilis × gibbosus",10
"Luxilus albeolus",10
"Notropis spectrunculus",10
"Oncorhynchus gorbushca",10
"Oncorhynchus nerka",10
"Opsopoeodus emiliae emiliae",10
"Platygobio gracilis",10
"Brevoortia tyrannus",9
"Coregonus artedi albus",9
"Coregonus clupeaformis",9
"Ctenopharyngodon idella",9
"Cyprinodon variegatus",9
"Erimyzon oblongus",9
"Etheostoma sanguifluum",9
"Gobiosoma ginsburgi",9
"Mugil cephalus",9
"Notropis topeka",9
"Noturus trautmani",9
"Percina macrocephala",9
"Percina palmaris",9
"Percina roanoka",9
"Poecilichthys tippecanoe",9
"Rhinichthys atratulus obtusus",9
"Scomber scombrus",9
"Tautogolabrus adspersus",9
"Urophycis tenuis",9
"Ammocrypta beanii",8
"Catostomus catostomus",8
"Clinostomus elongatus × Chrosomus erythrogaster",8
"Cottus rhotheus",8
"Etheostoma barrenense",8
"Etheostoma histrio",8
"Etheostoma juliae",8
"Heterandria formosa",8
"Hybognathus hayi",8
"Lepomis cyanellus × megalotis",8
"Lythrurus roseipinnis",8
"Megastomatobus cyprinella",8
"Micropterus",8
"Notropis chlorocephalus",8
"Opsopoeodus emilae",8
"Phoxinus oreas",8
"Poecilia sphenops",8
"Pomoxis annularis × nigromaculatus",8
"Prosopium williamsoni",8
"Ptychocheilus grandis",8
"Salmo salar",8
"Semotilus margarita",8
"Syngnathus fuscus",8
"Ammocrypta vivax",7
"Anchoa mitchilli",7
"Astyanax fasciatus",7
"Cyprinella pyrrhomelas",7
"Enneacanthus obesus",7
"Etheostoma barbouri",7
"Etheostoma coosae",7
"Etheostoma cragini",7
"Etheostoma jessiae",7
"Etheostoma rafinesquei",7
"Etheostoma tallapoosae",7
"Fundulus euryzonus",7
"Hypophthalmichthys molitrix",7
"Lepomis macrochirus × megalotis",7
"Lepomis symmetricus",7
"Myoxocephalus octodecemspinosus",7
"Notropis ozarcanus",7
"Notropis procne",7
"Notropis rubricroceus",7
"Notropis scepticus",7
"Percina stictogaster",7
"Pholis gunnellus",7
"Phoxinus",7
"Salvelinus namaycush",7
"Sander",7
"Archoplites interruptus",6
"Erimyzon tenuis",6
"Esox",6
"Etheostoma etnieri",6
"Etheostoma obeyense",6
"Etheostoma vitreum",6
"Extrarius aestivalis hyostomus",6
"Gambusia holbrooki",6
"Hemitremia flammea",6
"Hybopsis x-punctatus trautmani",6
"Lepomis cyanellus × humilis",6
"Limanda ferruginea",6
"Lythrurus bellus",6
"Macrhybopsis gelida",6
"Morone saxatilis × chrysops",6
"Mylocheilus caurinus",6
"Notropis altipinnis",6
"Notropis chiliticus",6
"Notropis maculatus",6
"Notropis petersoni",6
"Notropis sabinae",6
"Notropis volucellus buchanani",6
"Notropis xaenocephalus",6
"Percina nevisense",6
"Phenacobius uranops",6
"Brycon dentex",5
"Chaenobryttus coronarius",5
"Chordata",5
"Coregonus artedi artedi",5
"Cottus hypselurus",5
"Cottus ricei",5
"Cyprinella gibbsi",5
"Cyprinella nivea",5
"Esox masquinongy masquinongy",5
"Etheostoma baileyi",5
"Etheostoma brevirostrum",5
"Etheostoma jordani",5
"Etheostoma osburni",5
"Fundulus dispar",5
"Fundulus grandis",5
"Gasterosteus wheatlandi",5
"Ichthyomyzon gagei",5
"Ictalurus melas × nebulosus",5
"Ictalurus punctatus punctatus",5
"Ictiobus",5
"Luxilus cornutus × Notropis rubellus",5
"Lythrurus ardens",5
"Micropterus dolomieu × punctulatus",5
"Micropterus puctulatus",5
"Notropis amoenus",5
"Notropis bifrenatus",5
"Notropis stilbius",5
"Notropis volucellus × wickliffi",5
"Noturus funebris",5
"Noturus hildebrandi",5
"Opsanus tau",5
"Percina",5
"Percina oxyrhynchus",5
"Salmo gairdneri",5
"Salvelinus",5
"Sander canadensis × vitreus",5
"Strongylura marina",5
"Umbra pygmaea",5
"Acantharchus pomotis",4
"Acipenser transmontanus",4
"Ambloplites constellatus",4
"Carpoides carpio",4
"Carpoides cyprinus",4
"Carpoides velifer",4
"Catonotus flabellaris",4
"Chrosomus neogaeus",4
"Clinostomus elongatus × Semotilus atromaculatus",4
"Cottus",4
"Cottus confusus",4
"Cyprinella camura",4
"Cyprinella labrosa",4
"Dorosoma",4
"Enneacanthus chaetodon",4
"Etheostoma chermocki",4
"Etheostoma orientale",4
"Etheostoma rupestre",4
"Etheostoma simoterum atripinne",4
"Etheostoma swannanoa",4
"Etheostoma zonistium",4
"Fundulus stellifer",4
"Goodea atripinnis",4
"Hybognathus argyritus",4
"Hybognathus nuchalis nuchalis",4
"Hybopsis aestivalis hyostoma",4
"Ictalurus catus",4
"Lepomis humilis × megalotis",4
"Lepomis macrochirus × humilis",4
"Lucania goodei",4
"Monodactylus sebae",4
"Mylopharodon conocephalus",4
"Nocomis asper",4
"Notropis alborus",4
"Notropis athernoides",4
"Notropis baileyi",4
"Notropis coccogenis",4
"Notropis galacturus",4
"Notropis lineapunctatus",4
"Notropis lutipinnis",4
"Notropis perpallidus",4
"Noturus lachneri",4
"Noturus phaeus",4
"Percina maculata × caprodes",4
"Percina smithvanizi",4
"Pimephales tenellus",4
"Pomolobus chrysochloris",4
"Pomoxis sparoides",4
"Ptychocheilus oregonensis",4
"Trachinotus falcatus",4
"Alosa",3
"Ameca splendens",3
"Ameiurus",3
"Ameiurus brunneus",3
"Ameiurus catus",3
"Ameiurus serracanthus",3
"Ammodytes americanus",3
"Astronotus ocellatus",3
"Astyanax aeneus",3
"Brevoortia patronus",3
