"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"skeleton","ucmp","v","137853","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138333","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140675","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137745","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138315","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136746","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137860","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137059","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140723","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136648","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136768","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140456","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137696","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137756","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137584","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140689","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140500","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136713","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141178","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138559","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137614","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141231","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136950","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","195815","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138382","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137699","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140237","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136793","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138706","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141216","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137883","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140686","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140893","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140475","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136895","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140706","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138266","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141145","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141224","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140853","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136981","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137796","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140811","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137873","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140218","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137069","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140857","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137917","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140866","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138551","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137901","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136822","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137694","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140285","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138085","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138123","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137838","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137608","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136976","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140281","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137755","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140835","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136897","Skeleton","","",NA,NA,NA,402
