"Collector","Count"
"herbert",26
"katherine",26
"les",26
"mcdaniel",26
"mckenna",26
"miner",26
"morey",26
"morrison",26
"roland",26
"sauter",26
"angel",25
"angela",25
"barnacle",25
"brandt",25
"busters",25
"caroline",25
"christensen",25
"d'amo",25
"darlene",25
"della",25
"doren",25
"dr",25
"ida",25
"kinsey",25
"lovik",25
"mcelroy",25
"moranz",25
"patty",25
"piotrowski",25
"rosenbach",25
"santiago",25
"schiebold",25
"sherlock",25
"slone",25
"theresa",25
"tony",25
"albert",24
"booker",24
"compton",24
"correa",24
"echols",24
"elena",24
"frisco",24
"gibbons",24
"guerra",24
"hoerner",24
"kuchareck",24
"kurt",24
"leslie",24
"lyons",24
"moughton",24
"ness",24
"singleton",24
"trudy",24
"vargas",24
"wilder",24
"winters",24
"andrews",23
"anne",23
"barbour",23
"beeland",23
"brannon",23
"deanna",23
"deborah",23
"deleene",23
"donna",23
"geological",23
"hubbell",23
"knauss",23
"kowalski",23
"louise",23
"mader",23
"margaritta",23
"newsad",23
"stiles",23
"von",23
"bailey",22
"childers",22
"corey",22
"derouin",22
"drake",22
"ellen",22
"ethan",22
"gerardo",22
"giddings",22
"gonzalez",22
"greenhalgh",22
"harris",22
"kreider",22
"meyer",22
"mizell",22
"oona",22
"rita",22
"robb",22
"silcox",22
"spagna",22
"stokes",22
"survey",22
"university",22
"arthur",21
"ascari",21
"barrow",21
"carla",21
"deluca",21
"floyd",21
"godby",21
"gricius",21
"haupt",21
"irma",21
"leroy",21
"malcolm",21
"martha",21
"milley",21
"mouat",21
"noye",21
"paula",21
"prynoski",21
"riley",21
"silvia",21
"takano",21
"whebell",21
"alexander",20
"alice",20
"baldovin",20
"catlow",20
"delaney",20
"eoff",20
"french",20
"graf",20
"greenhood",20
"hayley",20
"jamila",20
"kramer",20
"lemond",20
"lovaas",20
"maliska",20
"murphey",20
"olivier",20
"reshepo",20
"tami",20
"torres",20
"trease",20
"wes",20
"whitelaw",20
"z",20
"dorman",19
"dotson",19
"elias",19
"eubank",19
"fulwood",19
"holzmark",19
"howell",19
"jacobson",19
"jenna",19
"lattimer",19
"norris",19
"perrigo",19
"rebecca",19
"schultz",19
"sellards",19
"southern",19
"spriggs",19
"stevens",19
"ture",19
"wallin",19
"bertucci",18
"caracausa",18
"colbert",18
"couvillion",18
"deblois",18
"dubinsky",18
"eve",18
"flaherty",18
"gurnsey",18
"lance",18
"merg",18
"montalvo",18
"pink",18
"pooser",18
"sandra",18
"schulz",18
"smart",18
"tercilla",18
"vito",18
"wintzer",18
"woolley",18
"amigo",17
"ariel",17
"ball",17
"blaire",17
"blalock",17
"carrington",17
"cherry",17
"crowell",17
"darrell",17
"frick",17
"goff",17
"guggino",17
"hendrick",17
"hildebrandt",17
"hirsch",17
"jeremy",17
"judi",17
"ken",17
"liz",17
"love",17
"mathen",17
"mcginley",17
"michalak",17
"seymour",17
"shemariah",17
"tarbox",17
"trevor",17
"west",17
"ameerally",16
"annalisa",16
"berta",16
"bishop",16
"cammarano",16
"dexter",16
"gerhard",16
"harvey",16
"ing",16
"jahn",16
"kelvin",16
"mcilvaine",16
"pinsky",16
"rabin",16
"sartin",16
"sjrwmd",16
"travis",16
"winnett",16
"andres",15
"benedict",15
"birdsell",15
"clarence",15
"couch",15
"ernesto",15
"galloway",15
"groom",15
"hendrics",15
"herring",15
"izzy",15
"jamie",15
"jutler",15
"kinser",15
"longino",15
"lopez",15
"marietta",15
"marquez",15
"miniear",15
"narducci",15
"north",15
"novaro",15
"nunez",15
"o'neil",15
"price",15
"rachael",15
"raez",15
"robers",15
"robinson",15
"schmitz",15
"schonfeld",15
"sergi",15
"sparling",15
"stull",15
"terrill",15
"beaudua",14
"bess",14
"black",14
"booth",14
"bret",14
"burkett",14
"cannon",14
"carmine",14
"chien",14
"dixon",14
"hanne",14
"hersing",14
"hughes",14
"hulen",14
"kaye",14
"marks",14
"methods",14
"newsome",14
"oliverio",14
"plienis",14
"prusak",14
"rodgers",14
"roseann",14
"schneider",14
"singerhouse",14
"steg",14
"suchy",14
"wilkes",14
"bloom",13
"cape",13
"cooper",13
"derksen",13
"dot",13
"duerr",13
"geoffrey",13
"gessner",13
"glen",13
"gwen",13
"ivany",13
"jennings",13
"kym",13
"leithauser",13
"mill",13
"monfraix",13
"owenby",13
"pirkle",13
"porter",13
"rubin",13
"searcy",13
"stark",13
"super",13
"tammy",13
"vicki",13
"watson",13
"weiss",13
"woolfenden",13
"y",13
"bancroft",12
"barbe",12
"barnes",12
"becht",12
"blasi",12
"brickman",12
"buckner",12
"burgess",12
"cake",12
"carmen",12
"carnegie",12
"chen",12
"coke",12
"crawford",12
"diving",12
"embro",12
"esteban",12
"gabriel",12
"graciela",12
"hannah",12
"hayden",12
"hegen",12
"henry",12
"hochstein",12
"hogan",12
"joann",12
"knudsen",12
"kraul",12
"labs",12
"lindgren",12
"lisa",12
"louda",12
"meyers",12
"misti",12
"morgenburg",12
"oppenheimer",12
"parnell",12
"pennington",12
"reiskind",12
"rojas",12
"shinall",12
"silvernail",12
"skiles",12
"soto",12
"sternberg",12
"tours",12
"way",12
"wendt",12
"williamson",12
"abbott",11
"amezquita",11
"andrea",11
"angeline",11
"baird",11
"barcus",11
"barman",11
"barrett",11
"bernadette",11
"boyett",11
"burkhalter",11
"c.r",11
"carillo",11
"carmala",11
"cheney",11
"christian",11
"confer",11
"curtis",11
"fire",11
"freyer",11
"fuentes",11
"garzione",11
"gavigan",11
"gaynor",11
"gromoll",11
"groves",11
"jonanthan",11
"joão",11
"kauwell",11
"leon",11
"marcelino",11
"mccurdy",11
"meeks",11
"mulrooney",11
"myers",11
"noszky",11
"oyen",11
"paige",11
"penny",11
"perchalski",11
"philippe",11
"pilar",11
"pope",11
"pruitt",11
"pullen",11
"rafael",11
"reppas",11
"reynolds",11
"shufrod",11
"simpson",11
"skillman",11
"sloan",11
"suttkus",11
"sylvan",11
"synder",11
"tiwari",11
"viana",11
"weir",11
"wilkerson",11
"adi",10
"alexa",10
"arleen",10
"bautista",10
"becky",10
