"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"Ethanol/Alcohol - 5","ism","ism-fish","630086","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 5","ism","ism-fish","630109","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 5","ism","ism-fish","630150","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 5","ism","ism-fish","630130","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 5","ism","ism-fish","630210","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 5","ism","ism-fish","630186","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630216","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630183","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630171","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630175","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630174","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630120","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 6","ism","ism-fish","630111","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630119","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630168","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630090","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630107","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630122","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630074","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630190","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630127","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 7","ism","ism-fish","630148","EtOH","","",NA,NA,NA,2
"Ethanol/Alcohol - 8","ism","ism-fish","630215","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 8","ism","ism-fish","630166","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 8","ism","ism-fish","630170","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 8","ism","ism-fish","630139","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 8","ism","ism-fish","630169","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 9","ism","ism-fish","630097","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 9","ism","ism-fish","630206","EtOH","","",NA,NA,NA,1
"Ethanol/Alcohol - 9","ism","ism-fish","630193","EtOH","","",NA,NA,NA,1
"skeleton","ism","ism-fish","692100","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692059","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686942","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686967","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","689032","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685502","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685437","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686234","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692068","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686396","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691098","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691878","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630052","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693947","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692952","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686930","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690799","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692160","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685203","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685454","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686433","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693920","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685542","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686917","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686435","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685835","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","684801","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685590","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692000","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686093","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683737","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686922","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686750","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685434","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690941","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685569","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685481","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690976","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686060","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","687579","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692022","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686097","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","684439","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685551","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692162","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686920","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685583","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686070","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630041","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685757","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692159","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691108","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692025","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692151","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686053","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","689020","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685448","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","687563","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","688403","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685936","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686081","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685531","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691009","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692074","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","684229","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685328","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686945","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686452","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691640","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","684646","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690354","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686962","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692111","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686629","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","684454","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686024","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","688790","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683749","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","688753","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685772","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","687588","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686085","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691142","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691992","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","684165","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686121","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691292","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692121","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685485","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685919","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685477","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685965","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685446","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685491","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686654","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","688941","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691303","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691583","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685970","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686925","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690339","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692086","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685933","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685759","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685921","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683976","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686065","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691005","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686044","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692183","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","688756","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692107","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685766","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685197","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686932","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693414","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686049","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686702","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","687570","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685573","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693942","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692009","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683743","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685918","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686627","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630053","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690343","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691000","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686022","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","689031","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685792","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685397","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691269","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630035","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685541","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692106","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686655","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685685","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685780","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685822","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685455","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685730","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685456","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685880","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693421","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685174","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683731","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691815","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686946","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690943","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686079","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","687566","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691150","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630034","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685473","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690972","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693974","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691014","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","688747","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685536","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691011","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685570","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685200","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692070","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686102","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691002","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685713","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690971","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693936","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686084","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691553","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686111","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686134","Skeleton","","",NA,NA,NA,402
