"dwc.scientificName","freq"
"Hippoglossina oblonga",12
"Holacanthus ciliaris",12
"Hyperoglyphe perciformis",12
"Lampetra aepyptera",12
"Lutjanidae",12
"Melamphaes",12
"Melanostigma atlanticum",12
"Mustelus canis",12
"Nothonotus jordani",12
"Opisthonema oglinum",12
"Percina roanoka",12
"Polymixia lowei",12
"Sargocentron diadema",12
"Scaridae",12
"Seriola lalandi",12
"Sphoeroides annulatus",12
"Synaphobranchus kaupii",12
"Thymallus arcticus",12
"Umbra limi",12
"Valenciennea sexguttata",12
"Xiphophorus hellerii",12
"Yarrella blackfordi",12
"Acanthurus nigrofuscus",11
"Anotopterus pharao",11
"Atherinella nocturna",11
"Bathylagus euryops",11
"Bathysphyraenops simplex",11
"Bregmaceros",11
"Caprichromis orthognathus",11
"Chaetodon auriga",11
"Cheilopogon cyanopterus",11
"Cryptacanthodes maculatus",11
"Cyprinella analostana",11
"Dascyllus aruanus",11
"Diodon",11
"Echidna nebulosa",11
"Elops saurus",11
"Etheostoma burri",11
"Etheostoma coosae",11
"Etheostoma luteovinctum",11
"Etheostoma variatum",11
"Fodiator acutus",11
"Fundulus seminolis",11
"Halichoeres marginatus",11
"Harengula humeralis",11
"Harengula jaguana",11
"Heterandria formosa",11
"Kuhlia mugil",11
"Lactophrys triqueter",11
"Lepisosteus platostomus",11
"Lepomis marginatus",11
"Luxilus coccogenis",11
"Noturus fasciatus",11
"Paraclinus fasciatus",11
"Percina maculata",11
"Platytroctidae",11
"Poecilia formosa",11
"Poromitra megalops",11
"Rondeletia bicolor",11
"Salarias fasciatus",11
"Salvelinus namaycush",11
"Sargocentron",11
"Scomber japonicus",11
"Scopelogadus mizolepis bispinosus",11
"Serrivomer",11
"Steindachneria argentea",11
"Strongylura",11
"Trichogaster trichopterus",11
"Urophycis floridana",11
"Xyrichtys novacula",11
"Abudefduf troschelii",10
"Alepisaurus ferox",10
"Antimora rostrata",10
"Artediellus uncinatus",10
"Atherina",10
"Atherinops affinis",10
"Bathophilus vaillanti",10
"Bolinichthys supralateralis",10
"Culaea inconstans",10
"Diaphus",10
"Diaphus garmani",10
"Eleotridae",10
"Epinephelus guttatus",10
"Etheostoma nebra",10
"Etheostoma proeliare",10
"Etheostoma smithi",10
"Etheostoma virgatum",10
"Eucinostomus gula",10
"Fundulus stellifer",10
"Haemulon chrysargyreum",10
"Hypoplectrus puella",10
"Hyporhamphus gilli",10
"Idiacanthus fasciola",10
"Labeotropheus fuelleborni",10
"Lampanyctus photonotus",10
"Lepisosteus platyrhincus",10
"Lepophidium profundorum",10
"Lethrinops",10
"Lobianchia gemellarii",10
"Lutjanus",10
"Lutjanus apodus",10
"Microspathodon chrysurus",10
"Monacanthidae",10
"Moxostoma poecilurum",10
"Myoxocephalus",10
"Myripristis murdjan",10
"Nocomis effusus",10
"Notropis atherinoides",10
"Notropis baileyi",10
"Noturus insignis",10
"Noturus miurus",10
"Percina carbonaria",10
"Percina peltata",10
"Pomoxis nigromaculatus",10
"Poromitra",10
"Psenes",10
"Sebastes marinus",10
"Squalus acanthias",10
"Stegastes planifrons",10
"Stomiidae",10
"Trachinocephalus myops",10
"Trachinotus paitensis",10
"Trachurus lathami",10
"Trachurus trachurus",10
"Tylosurus crocodilus",10
"Typhlichthys subterraneus",10
"Ambloplites ariommus",9
"Amblyraja radiata",9
"Apogonidae",9
"Aulostomus maculatus",9
"Balistapus undulatus",9
"Bathyraja maccaini",9
"Borostomias antarcticus",9
"Bothus pantherinus",9
"Catostomus catostomus",9
"Coryphaena equiselis",9
"Cubiceps pauciradiatus",9
"Cyrtocara moorii",9
"Decapterus macarellus",9
"Diodon holocanthus",9
"Etheostoma artesiae",9
"Etheostoma spectabile spectabile",9
"Etheostoma uniporum",9
"Etropus microstomus",9
"Eustomias",9
"Gasterosteus",9
"Gempylus serpens",9
"Glyptocephalus cynoglossus",9
"Gymnothorax flavimarginatus",9
"Gymnothorax undulatus",9
"Haemulon carbonarium",9
"Halichoeres",9
"Halichoeres scapularis",9
"Halieutichthys aculeatus",9
"Heteropriacanthus cruentatus",9
"Howella atlantica",9
"Labridae",9
"Lampadena speculigera",9
"Lepisosteus",9
"Lobianchia dofleini",9
"Lutjanus guttatus",9
"Lutjanus synagris",9
"Melamphaes simus",9
"Misgurnus fossilis",9
"Mylochromis",9
"Myripristis berndti",9
"Nicholsina usta",9
"Nothonotus tippecanoe",9
"Notropis ammophilus",9
"Notropis lutipinnis",9
"Ophidion marginatum",9
"Opisthonema libertate",9
"Paralichthys albigutta",9
"Pareques acuminatus",9
"Parupeneus barberinus",9
"Peristedion miniatum",9
"Petromyzon",9
"Petroscirtes mitratus",9
"Phenacobius catostomus",9
"Pogonias",9
"Pomacanthus paru",9
"Pristipomoides",9
"Prognichthys gibbifrons",9
"Pseudupeneus grandisquamis",9
"Rhamdia nicaraguensis",9
"Schilbe mystus",9
"Scopelogadus",9
"Starksia",9
"Syacium ovale",9
"Thalassoma hardwicke",9
"Trematomus pennellii",9
"Xenodermichthys copei",9
"Abudefduf sexfasciatus",8
"Acanthurus",8
"Aluterus",8
"Ameiurus",8
"Ammocrypta pellucida",8
"Anarhichas lupus",8
"Apogon binotatus",8
"Atherinomorus lacunosus",8
"Balistes",8
"Bonapartia pedaliota",8
"Brevoortia patronus",8
"Calamus brachysomus",8
"Cichlasoma",8
"Citharichthys arctifrons",8
"Copadichromis virginalis",8
"Coryphaena",8
"Corythoichthys haematopterus",8
"Cottus",8
"Cynoscion? jamaicensis",8
"Cypselurus comatus",8
"Dactylopterus volitans",8
"Diaphus effulgens",8
"Dibranchus atlanticus",8
"Diplectrum pacificum",8
"Diplospinus multistriatus",8
"Doratonotus megalepis",8
"Enneacanthus gloriosus",8
"Erimystax insignis",8
"Etheostoma baileyi",8
"Etheostoma gore",8
"Etheostoma radiosum",8
"Fistularia commersonii",8
"Gonostoma",8
"Gramma loreto",8
