"dwc.scientificName","freq"
"Chilomycterus schoepfi",32
"Etheostoma swannanoa",32
"Notropis buchanani",32
"Scorpaena calcarata",32
"Fundulus dispar",31
"Gobionellus boleosoma",31
"Kathetostoma albigutta",31
"Percina phoxocephala",31
"Prionotus roseus",31
"Saurida caribbaea",31
"Trachinotus carolinus",31
"Culaea inconstans",30
"Etheostoma squamiceps",30
"Membras martinica",30
"Oncorhynchus mykiss",30
"Percina aurantiaca",30
"Phoxinus oreas",30
"Urophycis regia",30
"Cyprinella caerulea",29
"Exoglossum maxillingua",29
"Fundulus confluentus",29
"Gymnothorax saxicola",29
"Luxilus albeolus",29
"Notropis cahabae",29
"Noturus phaeus",29
"Sphoeroides dorsalis",29
"Stephanolepis hispidus",29
"Ancylopsetta quadrocellata",28
"Etheostoma sanguifluum",28
"Histrio histrio",28
"Ichthyomyzon",28
"Ichthyomyzon bdellium",28
"Percina brevicauda",28
"Raja eglanteria",28
"Caranx hippos",27
"Fundulus auroguttatus",27
"Fundulus pulvereus",27
"Hiodon tergisus",27
"Hybopsis dorsalis",27
"Noturus albater",27
"Ogcocephalus parvus",27
"Ophidion welshi",27
"Pteronotropis welaka",27
"Richardsonius balteatus",27
"Dasyatis sabina",26
"Lepophidium brevibarbe",26
"Lucania goodei",26
"Micropterus punctulatus henshalli",26
"Salmo trutta",26
"Trachurus lathami",26
"Anchoa mitchilli diaphana",25
"Bagre marinus",25
"Cycleptus meridionalis",25
"Decapterus punctatus",25
"Notropis chrysocephalus",25
"Notropis wickliffi",25
"Ophichthus puncticeps",25
"Percina copelandi",25
"Trichiurus lepturus",25
"Urophycis floridana",25
"Branchiostoma bennetti",24
"Enneacanthus obesus",24
"Etheostoma (Ulocentra) duryi",24
"Etheostoma luteovinctum",24
"Hippocampus erectus",24
"Hypsoblennius ionthas",24
"Menidia menidia",24
"Notropis chiliticus",24
"Ophichthus gomesi",24
"Upeneus parvus",24
"Cottus hypselurus",23
"Erimystax x-punctatus",23
"Etheostoma newmanii",23
"Etheostoma oophylax",23
"Etheostoma trisella",23
"Luxilus pilsbryi",23
"Ogcocephalus corniger",23
"Percina lenticula",23
"Semotilus corporalis",23
"Etheostoma nuchale",22
"Etheostoma radiosum",22
"Evorthodus lyricus",22
"Gymnachirus melas",22
"Luxilus cerasinus",22
"Morone mississippiensis",22
"Typhlichthys subterraneus",22
"Cottus caeruleomentum",21
"Elops saurus",21
"Etheostoma baileyi",21
"Etheostoma brevirostrum",21
"Etheostoma vivax",21
"Lampetra appendix",21
"Menidia peninsulae",21
"Moxostoma rupiscartes",21
"Mullus auratus",21
"Notropis altipinnis",21
"Notropis ariommus",21
"Notropis rupestris",21
"Serranus phoebe",21
"Symphurus diomedianus",21
"Antennarius radiosus",20
"Archosargus probatocephalus",20
"Cottus cognatus",20
"Cyclopsetta fimbriata",20
"Elassoma alabamae",20
"Etheostoma variatum",20
"Lepophidium jeannae",20
"Nocomis effusus",20
"Notropis ammophilus ms.",20
"Pimelodella",20
"Scorpaena agassizi",20
"Serranus notospilus",20
"Umbra limi",20
"Carpiodes carpio",19
"Cottus girardi",19
"Eleotris pisonis",19
"Erimystax harryi",19
"Etheostoma juliae",19
"Etheostoma planasaxatile",19
"Fundulus blairae",19
"Fundulus jenkinsi",19
"Fundulus majalis",19
"Fundulus nottii",19
"Gasterosteus aculeatus",19
"Gobiesox strumosus",19
"Hybopsis rubrifrons",19
"Ichthyomyzon greeleyi",19
"Percina burtoni",19
"Percina macrocephala",19
"Percina sipsi",19
"Pristipomoides aquilonaris",19
"Syngnathus floridae",19
"Umbra pygmaea",19
"Ameiurus brunneus",18
"Astyanax mexicanus",18
"Cottus pygmaeus",18
"Cyprinella chloristia",18
"Echeneis naucrates",18
"Etheostoma exile",18
"Etheostoma inscriptum",18
"Etheostoma meadiae",18
"Etheostoma podostemone",18
"Etheostoma tetrazonum",18
"Gobionellus oceanicus",18
"Hybognathus hankinsoni",18
"Luxilus chrysocephalus chrysocephalus",18
"Moxostoma breviceps",18
"Moxostoma lachneri",18
"Moxostoma macrolepidotum",18
"Ophidion grayi",18
"Phenacobius crassilabrum",18
"Scomberomorus maculatus",18
"Selene vomer",18
"Ariopsis felis",17
"Ariosoma balearicum",17
"Bellator egretta",17
"Bothus robinsi",17
"Elassoma okefenokee",17
"Etheostoma aquali",17
"Lagocephalus laevigatus",17
"Morone saxatilis",17
"Nocomis raneyi",17
"Notropis stramineus",17
"Opsanus tau",17
"Percina ouachitae",17
"Polydactylus octonemus",17
"Seriola dumerili",17
"Thoburnia rhothoeca",17
"Achirus lineatus",16
"Ammocrypta vivax",16
"Caranx crysos",16
"Cottus beldingi",16
"Dibranchus atlanticus",16
"Dormitator maculatus",16
"Etheostoma beani",16
"Etheostoma collettei",16
"Etheostoma euzonum",16
"Etheostoma scotti",16
"Etheostoma tippecanoe",16
"Gobionellus shufeldti",16
"Gymnachirus texae",16
"Gymnothorax nigromarginatus",16
"Lepomis",16
"Lutjanus griseus",16
"Menticirrhus littoralis",16
"Parahollardia lineata",16
"Percina peltata",16
"Phoxinus eos",16
"Platygobio gracilis",16
"Pristigenys alta",16
"Raja texana",16
"Scorpaena dispar",16
"",15
"Anchoa lyolepis",15
"Crenicichla",15
"Etheostoma asprigene",15
"Etheostoma punctulatum",15
"Forbesichthys agassizi",15
"Myrophis punctatus",15
"Notropis cummingsae",15
"Notropis ozarcanus",15
"Opsanus beta",15
"Abudefduf saxatilis",14
"Chaetodon aya",14
"Couesius plumbeus",14
"Dionda episcopa",14
"Etheostoma barrenense",14
"Etheostoma microperca",14
"Etheostoma phytophilum",14
"Etheostoma vitreum",14
"Fundulus lineolatus",14
"Haemulon aurolineatum",14
"Hemigrammus",14
"Hypentelium roanokense",14
"Lutjanus synagris",14
"Menticirrhus saxatilis",14
"Microgobius gulosus",14
"Moxostoma anisurum",14
"Nocomis leptocephalus bellicus",14
"Notropis scepticus",14
"Pagrus pagrus",14
"Pomatomus saltatrix",14
"Priacanthus arenatus",14
"Ptychocheilus oregonensis",14
"Scaphirhynchus suttkusi",14
"Sciaenops ocellatus",14
"Steindachneria argentea",14
"Ameiurus platycephalus",13
"Apogon pseudomaculatus",13
"Bembrops gobioides",13
"Coryphaena hippurus",13
"Cottus rhotheus",13
"Etheostoma bellum",13
"Etheostoma forbesi",13
"Etheostoma virgatum",13
"Fundulus diaphanus",13
"Fundulus heteroclitus",13
"Hiodon alosoides",13
"Hybopsis hypsinotus",13
"Labridae",13
"Micropterus punctulatus punctulatus",13
"Ophidion holbrooki",13
"Otophidium omostigmum",13
"Paraconger caudilimbatus",13
"Rhomboplites aurorubens",13
"Salvelinus fontinalis",13
"Serraniculus pumilio",13
"Trachinotus falcatus",13
"Ameiurus serracanthus",12
"Antigonia capros",12
"Cichlasoma cyanoguttatum",12
"Etheostoma clarum",12
"Etheostoma colorosum ms",12
"Etheostoma gutselli",12
"Etheostoma serrifer",12
"Etheostoma smithi",12
"Gadella maraldi",12
"Luxilus cardinalis",12
"Moxostoma collapsum",12
"Notropis amabilis",12
"Notropis heterolepis",12
"Notropis shumardi",12
"Pareques umbrosus",12
"Percina rex",12
"Percina stictogaster",12
"Percopsis omiscomaycus",12
"Prionotus stearnsi",12
"Saurida normani",12
"Synagrops bellus",12
"Acanthostracion quadricornis",11
"Ancylopsetta ommata",11
"Astroscopus y-graecum",11
"Barbus intermedius",11
"Bollmannia communis",11
"Brotula barbata",11
"Catostomus macrocheilus",11
"Chasmodes saburrae",11
"Citharichthys cornutus",11
"Cottus tallapoosae",11
"Cyclopsetta chittendeni",11
"Decodon puellaris",11
"Etheostoma etowahae",11
"Etheostoma microlepidum",11
"Etheostoma neopterum",11
"Moxostoma cervinus",11
"Mycteroperca bonaci",11
"Narcine brasiliensis",11
"Noturus stigmosus",11
"Oncorhynchus clarki",11
"Opisthonema oglinum",11
"Parasudis truculenta",11
"Peprilus triacanthus",11
"Pontinus rathbuni",11
"Pteronotropis merlini",11
"Sander canadense",11
"Sphyraena guachancho",11
"Branchiostoma longirostrum",10
"Bregmaceros atlanticus",10
"Catostomus catostomus",10
"Cyprinella pyrrhomelas",10
"Erimonax monachus",10
"Etheostoma cragini",10
"Etheostoma pellucidum",10
"Etheostoma pyrrhogaster",10
"Etheostoma zonistium ms.",10
"Fundulus zebrinus",10
"Hemanthias vivanus",10
"Hybognathus placitus",10
"Hybopsis sabinae",10
"Lampetra",10
"Lethenteron meridionale",10
"Margariscus margarita",10
"Moxostoma robustus",10
"Noturus maydeni",10
"Percina carbonaria",10
"Percina squamata",10
"Petromyzontidae",10
"Rhynchoconger flavus",10
"Sander",10
"Sander vitreus",10
"Stellifer lanceolatus",10
"Acrocheilus alutaceus",9
"Aluterus schoepfi",9
"Apodichthys fucorum",9
"Bathygobius soporator",9
"Campostoma ornatum",9
"Catostomus occidentalis",9
"Chauliodus sloani",9
"Chlorophthalmus agassizi",9
"Cottus perplexus",9
"Cycleptus elongatus",9
"Cyprinella callista",9
"Cyprinella leedsi",9
"Dasyatis say",9
"Etheostoma atripinne",9
"Etheostoma derivativum",9
