"Family","Count"
"solenostomidae",15
"zaproridae",15
"achiropsettidae",14
"erethistidae",14
"heterenchelyidae",14
"heteropneustidae",14
"latimeriidae",14
"aplodactylidae",13
"arripidae",13
"channidae",13
"congiopodidae",13
"echinorhinidae",13
"gibberichthyidae",13
"heteropterygidae",13
"malacosteidae",13
"apistidae",12
"chironemidae",12
"cottocomephoridae",12
"dolichopodidae",12
"indostomidae",12
"lepidogalaxiidae",12
"lophotidae",12
"oplegnathidae",12
"pantodontidae",12
"abyssocottidae",11
"akysidae",11
"cyproideidae",11
"diplomystidae",11
"glaucosomatidae",11
"homalopteridae",11
"hypoptychidae",11
"icosteidae",11
"lampridae",11
"lateolabracidae",11
"orectolobidae",11
"oreosomatidae",11
"stegostomatidae",11
"tetragonuridae",11
"anthiidae",10
"kneriidae",10
"latridae",10
"parabrotulidae",10
"schindleriidae",10
"cetorhinidae",9
"cheimarrichthyidae",9
"geotriidae",9
"gigantactinidae",9
"gymnarchidae",9
"luvaridae",9
"monocentridae",9
"neosebastidae",9
"perciliidae",9
"leptoscopidae",8
"narkidae",8
"oxynotidae",8
"anotopteridae",7
"brachaeluridae",7
"chlamydoselachidae",7
"dinolestidae",7
"leptochariidae",7
"macroramphosidae",7
"normanichthyidae",7
"parabembridae",7
"psilorhynchidae",7
"ptilichthyidae",7
"saccopharyngidae",7
"searsiidae",7
"veliferidae",7
"caulophrynidae",6
"cyttidae",6
"inermiidae",6
"parascylliidae",6
"radiicephalidae",6
"rhamphocottidae",6
"barbourisiidae",5
"bedotiidae",5
"centracanthidae",5
"denticipitidae",5
"diceratiidae",5
"lepidosirenidae",5
"nematogenyidae",5
"neoceratodontidae",5
"regalecidae",5
"thaumatichthyidae",5
"antipleuridae",4
"banjosidae",4
"comephoridae",4
"dinopercidae",4
"enoplosidae",4
"hypnidae",4
"mordaciidae",4
"pentacrinitidae",4
"plectrogeniidae",4
"pseudocarchariidae",4
"rhincodontidae",4
"scytalinidae",4
"thalasseleotrididae",4
"bovichthyidae",3
"chacidae",3
"chaudhuriidae",3
"ereuniidae",3
"lepidopidae",3
"mitsukurinidae",3
"phractolaemidae",3
"protanguillidae",3
"pseudotrichonotidae",3
"aetobatidae",2
"ageneiosidae",2
"buccinidae",2
"chauliodontidae",2
"coregonidae",2
"elonichthyidae",2
"euclichthyidae",2
"myrocongridae",2
"paraulopidae",2
"pyrgomorphidae",2
"unionidae",2
"vaillantellidae",2
"valenciidae",2
"anchariidae",1
"anoplopomidae",1
"anthicidae",1
"ateleopidae",1
"austroglanididae",1
"barbuccidae",1
"brachionichthyidae",1
"ceratodontidae",1
"chromidae",1
"colletidae",1
"cranoglanididae",1
"dichistiidae",1
"ecocoetidae",1
"eschmeyeridae",1
"gnathanacanthidae",1
"ichneumonidae",1
"jenynsiidae",1
"lacantuniidae",1
"leptobramidae",1
"leptochilichthyidae",1
"limnichthyidae",1
"lycaenidae",1
"miridae",1
"monognathidae",1
"noctuidae",1
"notocheiridae",1
"notodontidae",1
"olyridae",1
"parascorpididae",1
"peipiaosteidae",1
"percophididae",1
"pseudotriakidae",1
"ptereleotridae",1
"pyramodontidae",1
"rhynchothoracidae",1
"tellinidae",1
"tetrabrachiidae",1
"triodontidae",1
"triozidae",1
"xenocongridae",1
