"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"alcohol prep.","university of alberta museums","uamz","f6179","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6033","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2502","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2610","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7970.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5001.4","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5023.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f998","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3232.5","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6626.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5733","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f969","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6170","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5797","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1529","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f696","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r34","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r424","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4621","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5905","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4948","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5746","EtOH","","",NA,NA,NA,28
